resource_utilization_id,date,hospital_id,hospital_name,department_id,department_name,resource_type,resource_category,total_units_available,units_in_use,units_under_maintenance,utilization_rate_pct,shortage_flag,capacity_hours,utilized_hours,idle_hours,downtime_hours,nurses_on_duty_snapshot,doctors_on_duty_snapshot,overtime_hours,avg_response_time_minutes,resource_condition,maintenance_due_flag,last_maintenance_date
R004890,2023-03-10,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.8,96.6,0.0,1.0,1.0,0.5,5.9,,No,
R004891,2023-03-24,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.6,121.4,0.0,2.0,1.0,0.0,9.2,Good,No,
R004892,2023-03-24,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,22.7,97.3,0.0,,,0.0,14.8,Good,No,2023-02-20
R004893,2023-03-24,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,3,0,50.0,No,144,25.3,68.1,0.0,2.0,1.0,0.0,5.1,,No,
R004894,2023-03-25,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.8,121.2,0.0,1.0,1.0,0.0,4.6,Good,No,
R004895,2023-03-25,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,20.9,98.7,0.39,,,0.0,4.2,Fair,No,2023-01-23
R004896,2023-03-25,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.6,97.2,0.0,1.0,1.0,0.0,7.0,,No,
R004897,2023-03-26,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.4,120.6,0.0,1.0,1.0,0.0,4.4,Fair,No,
R004898,2023-03-26,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,22.5,96.4,1.08,,,0.0,12.3,Fair,No,2022-12-22
R004899,2023-03-26,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.2,98.4,0.0,1.0,1.0,0.2,2.2,,No,
R004900,2023-03-27,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.1,121.9,0.0,2.0,1.0,0.0,6.4,Good,No,
R004901,2023-03-27,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,17.5,102.0,0.49,,,0.0,6.3,Good,No,2023-02-11
R004902,2023-03-27,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,3,0,50.0,No,144,24.8,69.6,0.0,2.0,1.0,1.1,4.0,,No,
R004903,2023-03-28,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.4,121.6,0.0,1.0,1.0,0.0,7.8,Good,No,
R004904,2023-03-28,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,20.0,100.0,0.0,,,0.0,14.6,Good,No,2022-12-09
R004905,2023-03-28,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.2,95.4,0.0,1.0,1.0,0.7,,,No,
R004906,2023-03-29,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.2,120.8,0.0,1.0,1.0,0.0,4.9,Good,No,
R004907,2023-03-29,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,1,20.0,No,120,20.6,97.8,1.61,,,0.0,11.0,Good,Yes,2022-12-22
R004908,2023-03-29,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.6,97.2,0.0,1.0,1.0,1.8,3.9,,No,
R004909,2023-03-30,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.6,120.4,0.0,1.0,1.0,0.0,4.6,Good,No,
R004910,2023-03-30,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,1,20.0,No,120,17.6,100.6,1.8,,,0.0,5.7,Good,Yes,2023-01-03
R004911,2023-03-30,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.9,93.3,0.0,1.0,1.0,1.5,7.5,,No,
R004912,2023-03-31,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.2,121.8,0.0,1.0,1.0,0.0,4.9,Good,No,
R004913,2023-03-31,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,21.6,97.4,1.0,,,0.0,14.3,Good,No,2022-12-02
R004914,2023-03-31,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.9,96.3,0.0,1.0,1.0,0.3,3.0,,No,
R004915,2023-04-01,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.7,120.3,0.0,1.0,1.0,0.0,5.0,Good,No,
R004916,2023-04-01,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,22.7,97.0,0.34,,,0.0,11.9,Good,No,2023-02-25
R004917,2023-04-01,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.2,98.4,0.0,1.0,1.0,0.0,6.9,,No,
R004918,2023-04-02,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.2,120.8,0.0,1.0,1.0,0.0,4.1,Good,No,
R004919,2023-04-02,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,17.5,102.3,0.17,,,0.0,11.5,Good,No,2023-01-31
R004920,2023-04-02,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.7,93.9,0.0,1.0,1.0,0.0,4.8,,No,
R004921,2023-04-03,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.4,121.6,0.0,1.0,1.0,0.0,5.9,,No,
R004922,2023-04-03,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,16.8,101.8,1.38,,,0.0,9.5,Fair,No,2023-02-17
R004923,2023-04-03,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.0,99.0,0.0,1.0,1.0,1.1,7.7,,No,
R004924,2023-04-04,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.2,121.8,0.0,1.0,1.0,0.0,9.0,Good,No,
R004925,2023-04-04,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,18.1,101.0,0.86,,,0.0,2.8,Fair,No,2023-03-17
R004926,2023-04-04,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.6,97.2,0.0,1.0,1.0,2.1,2.3,,No,
R004927,2023-09-12,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.2,120.8,0.0,1.0,1.0,0.0,6.4,Good,No,
R004928,2023-09-12,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,21.0,98.2,0.78,,,0.0,10.6,Good,No,2023-07-30
R004929,2023-09-12,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.2,95.4,0.0,1.0,1.0,0.3,7.5,,No,
R004930,2023-09-13,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.7,121.3,0.0,1.0,1.0,0.0,8.3,Good,No,
R004931,2023-09-13,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,19.8,99.5,0.68,,,0.0,10.2,Fair,No,2023-06-06
R004932,2023-09-13,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.6,94.2,0.0,1.0,1.0,0.4,5.8,,No,
R004933,2024-06-30,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.6,121.4,0.0,1.0,1.0,0.0,5.7,Good,No,
R004934,2024-06-30,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,21.4,97.7,0.92,,,0.0,13.2,Good,No,2024-06-04
R004935,2024-06-30,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.0,96.0,0.0,1.0,1.0,0.6,5.8,,No,
R004936,2024-07-01,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,21.8,122.2,0.0,1.0,1.0,0.0,6.2,Needs Attention,No,
R004937,2024-07-01,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,20.1,98.5,1.45,,,0.0,12.0,Needs Attention,No,2024-04-04
R004938,2024-07-01,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.5,94.5,0.0,1.0,1.0,0.5,6.5,,No,
R004939,2024-07-02,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.6,120.4,0.0,1.0,1.0,0.0,7.7,Good,No,
R004940,2024-07-02,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,21.5,97.9,0.64,,,0.0,11.0,Good,No,2024-04-19
R004941,2024-07-02,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.0,99.0,0.0,1.0,1.0,0.0,6.9,,No,
R004942,2024-07-03,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.5,121.5,0.0,1.0,1.0,0.0,5.4,Good,No,
R004943,2024-07-03,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,20.5,98.6,0.89,,,0.0,8.0,Good,No,2024-03-30
R004944,2024-07-03,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.4,94.8,0.0,1.0,1.0,1.1,,,No,
R004945,2024-07-04,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,21.8,122.2,0.0,2.0,1.0,0.0,9.3,Good,No,
R004946,2024-07-04,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,16.9,102.4,0.69,,,0.0,5.3,Good,No,2024-04-27
R004947,2024-07-04,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,3,0,50.0,No,144,25.4,67.8,0.0,2.0,1.0,0.1,2.1,,No,
R004948,2024-12-26,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,21.6,122.4,0.0,1.0,1.0,0.0,4.4,Good,No,
R004949,2024-12-26,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,20.3,99.0,0.75,,,0.0,10.5,Good,No,2024-12-09
R004950,2024-12-26,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.7,93.9,0.0,1.0,1.0,1.7,7.4,,No,
R004951,2024-12-27,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.5,121.5,0.0,1.0,1.0,0.0,6.7,Good,No,
R004952,2024-12-27,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,19.7,100.1,0.19,,,0.0,4.4,Good,No,2024-11-27
R004953,2024-12-27,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.7,93.9,0.0,1.0,1.0,2.9,6.9,,No,
R004954,2024-12-28,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,23.3,120.7,0.0,1.0,1.0,0.0,4.3,Good,No,
R004955,2024-12-28,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,17.7,101.2,1.07,,,0.0,13.2,Good,No,2024-12-14
R004956,2024-12-28,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.4,94.8,0.0,1.0,1.0,0.0,4.2,,No,
R004957,2024-12-29,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.9,121.1,0.0,1.0,1.0,0.0,9.8,,No,
R004958,2024-12-29,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,17.8,101.5,0.65,,,0.0,,Good,No,2024-09-28
R004959,2024-12-29,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.3,98.1,0.0,1.0,1.0,1.2,2.8,,No,
R004960,2024-12-30,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.4,121.6,0.0,1.0,1.0,0.0,6.5,Good,No,
R004961,2024-12-30,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,20.4,99.0,0.63,,,0.0,2.6,Fair,No,2024-10-18
R004962,2024-12-30,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.3,98.1,0.0,1.0,1.0,0.4,3.3,,No,
R004963,2024-12-31,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.7,121.3,0.0,1.0,1.0,0.0,7.0,Good,No,
R004964,2024-12-31,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,17.8,101.6,0.59,,,0.0,4.9,Good,No,2024-10-29
R004965,2024-12-31,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,16.2,95.4,0.0,1.0,1.0,1.0,7.2,,No,
R004966,2025-01-01,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.3,121.7,0.0,2.0,1.0,0.0,9.1,Good,No,
R004967,2025-01-01,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,20.6,98.8,0.59,,,0.0,6.2,Good,No,2024-10-31
R004968,2025-01-01,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,3,0,50.0,No,144,24.5,70.5,0.0,2.0,1.0,0.1,3.5,,No,
R004969,2025-01-02,H002,CityCare Medical Center,D008,General Surgery,Bed,Inpatient Beds,6,1,0,16.7,No,144,22.7,121.3,0.0,1.0,1.0,0.0,6.4,Good,No,
R004970,2025-01-02,H002,CityCare Medical Center,D008,General Surgery,Equipment,Surgical Equipment,5,1,0,20.0,No,120,17.0,102.7,0.32,,,0.0,11.3,Good,No,2024-09-12
R004971,2025-01-02,H002,CityCare Medical Center,D008,General Surgery,Clinical Staff,Nursing & Physician Staff,6,2,0,33.3,No,144,15.4,97.8,0.0,1.0,1.0,0.8,3.9,,No,
R004972,2021-07-17,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.2,73.8,0.0,1.0,1.0,0.0,5.7,Good,No,
R004973,2021-07-17,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,1,16.7,No,144,20.7,121.7,1.56,,,0.0,5.6,Good,Yes,2021-05-29
R004974,2021-07-17,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,15.7,120.9,0.0,1.0,1.0,0.7,7.0,,No,
R004975,2021-07-18,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.0,74.0,0.0,2.0,1.0,0.0,3.2,Needs Attention,No,
R004976,2021-07-18,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,2,0,33.3,No,144,36.7,106.2,1.13,,,0.0,7.6,Needs Attention,No,2021-05-15
R004977,2021-07-18,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,3,0,42.9,No,168,24.0,96.0,0.0,2.0,1.0,1.8,3.2,,No,
R004978,2021-07-19,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,0,0,0.0,No,96,0.0,96.0,0.0,1.0,1.0,0.0,8.3,Fair,No,
R004979,2021-07-19,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,0,1,0.0,No,144,0.0,141.8,2.16,,,0.0,9.8,Good,Yes,2021-05-23
R004980,2021-07-19,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,15.9,120.3,0.0,1.0,1.0,1.6,7.8,,No,
R004981,2021-08-09,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.9,73.1,0.0,2.0,1.0,0.0,4.0,Good,No,
R004982,2021-08-09,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,0,16.7,No,144,17.6,125.2,1.22,,,0.0,6.7,Good,No,2021-07-07
R004983,2021-08-09,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,3,0,42.9,No,168,24.6,94.2,0.0,2.0,1.0,2.5,4.4,,No,
R004984,2021-08-10,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.0,74.0,0.0,2.0,1.0,0.0,6.2,Needs Attention,No,
R004985,2021-08-10,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,2,1,33.3,No,144,36.1,106.1,1.77,,,0.0,5.8,Good,Yes,2021-07-27
R004986,2021-08-10,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,3,0,42.9,No,168,24.4,94.8,0.0,2.0,1.0,1.0,4.9,,No,
R004987,2021-08-11,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,23.4,72.6,0.0,1.0,1.0,0.0,5.9,Needs Attention,No,
R004988,2021-08-11,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,1,16.7,No,144,18.8,123.3,1.94,,,0.0,9.9,Good,Yes,2021-07-07
R004989,2021-08-11,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,16.0,120.0,0.0,1.0,1.0,1.4,4.6,,No,
R004990,2021-08-12,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.6,73.4,0.0,1.0,1.0,0.0,7.2,Good,No,
R004991,2021-08-12,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,0,16.7,No,144,17.6,125.3,1.14,,,0.0,5.0,Good,No,2021-05-18
R004992,2021-08-12,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,16.4,118.8,0.0,1.0,1.0,0.7,6.9,,No,
R004993,2021-08-13,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,24.0,72.0,0.0,2.0,1.0,0.0,4.9,Good,No,
R004994,2021-08-13,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,0,16.7,No,144,18.8,124.0,1.17,,,0.0,8.0,Good,No,2021-05-04
R004995,2021-08-13,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,3,0,42.9,No,168,25.2,92.4,0.0,2.0,1.0,0.1,6.2,,No,
R004996,2021-08-14,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.2,73.8,0.0,1.0,1.0,0.0,9.6,Good,No,
R004997,2021-08-14,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,0,16.7,No,144,18.9,124.1,1.04,,,0.0,3.1,Good,No,2021-07-15
R004998,2021-08-14,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,15.1,122.7,0.0,1.0,1.0,0.9,5.0,,No,
R004999,2021-08-15,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.2,73.8,0.0,1.0,1.0,0.0,6.3,Good,No,
R005000,2021-08-15,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,0,16.7,No,144,19.5,124.0,0.53,,,0.0,9.9,Good,No,2021-05-06
R005001,2021-08-15,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,16.4,118.8,0.0,1.0,1.0,0.3,7.9,,No,
R005002,2021-11-22,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,0,0,0.0,No,96,0.0,96.0,0.0,1.0,1.0,0.0,9.3,Fair,No,
R005003,2021-11-22,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,0,1,0.0,No,144,0.0,142.4,1.59,,,0.0,13.1,Good,Yes,2021-09-15
R005004,2021-11-22,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,15.9,120.3,0.0,1.0,1.0,1.0,4.5,,No,
R005005,2021-11-23,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,23.9,72.1,0.0,1.0,1.0,0.0,4.7,Good,No,
R005006,2021-11-23,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,1,16.7,No,144,19.9,122.3,1.83,,,0.0,6.8,Good,Yes,2021-11-13
R005007,2021-11-23,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,16.4,118.8,0.0,1.0,1.0,1.4,3.8,,No,
R005008,2021-11-24,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,23.1,72.9,0.0,1.0,1.0,0.0,9.4,Good,No,
R005009,2021-11-24,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,0,16.7,No,144,17.5,125.5,1.0,,,0.0,5.0,Good,No,2021-08-21
R005010,2021-11-24,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,15.4,121.8,0.0,1.0,1.0,3.1,4.3,,No,
R005011,2021-11-25,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.6,73.4,0.0,1.0,1.0,0.0,5.9,Good,No,
R005012,2021-11-25,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,1,16.7,No,144,17.9,124.3,1.81,,,0.0,6.8,Good,Yes,2021-10-10
R005013,2021-11-25,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,15.4,121.8,0.0,1.0,1.0,2.1,3.1,,No,
R005014,2021-11-26,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.4,73.6,0.0,1.0,1.0,0.0,3.5,Good,No,
R005015,2021-11-26,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,0,16.7,No,144,22.0,121.1,0.93,,,0.0,5.7,Fair,No,2021-11-08
R005016,2021-11-26,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,15.0,123.0,0.0,1.0,1.0,0.7,2.6,,No,
R005017,2021-11-27,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,23.9,72.1,0.0,2.0,1.0,0.0,4.3,Good,No,
R005018,2021-11-27,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,2,0,33.3,No,144,33.6,109.5,0.89,,,0.0,12.4,Good,No,2021-11-22
R005019,2021-11-27,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,3,0,42.9,No,168,24.3,95.1,0.0,2.0,1.0,0.0,5.5,,No,
R005020,2021-11-28,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,23.3,72.7,0.0,2.0,1.0,0.0,5.6,Good,No,
R005021,2021-11-28,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,2,0,33.3,No,144,35.4,108.6,0.0,,,0.0,12.5,Fair,No,2021-08-22
R005022,2021-11-28,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,3,0,42.9,No,168,24.6,94.2,0.0,2.0,1.0,1.0,2.6,,No,
R005023,2021-11-29,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,24.0,72.0,0.0,1.0,1.0,0.0,3.5,Good,No,
R005024,2021-11-29,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,0,16.7,No,144,22.2,120.8,1.02,,,0.0,8.8,Good,No,2021-10-03
R005025,2021-11-29,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,16.4,118.8,0.0,1.0,1.0,1.1,3.4,,No,
R005026,2021-11-30,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.2,73.8,0.0,1.0,1.0,0.0,5.3,Fair,No,
R005027,2021-11-30,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,2,1,33.3,No,144,44.8,96.6,2.61,,,0.0,6.5,Good,Yes,2021-09-18
R005028,2021-11-30,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,16.3,119.1,0.0,1.0,1.0,1.1,3.2,,No,
R005029,2021-12-01,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,21.8,74.2,0.0,1.0,1.0,0.0,4.7,Good,No,
R005030,2021-12-01,H002,CityCare Medical Center,D009,ICU,Equipment,Critical Care & Ventilator Equipment,6,1,1,16.7,No,144,22.4,119.9,1.67,,,0.0,6.6,Fair,Yes,2021-09-13
R005031,2021-12-01,H002,CityCare Medical Center,D009,ICU,Clinical Staff,Nursing & Physician Staff,7,2,0,28.6,No,168,15.1,122.7,0.0,1.0,1.0,1.3,6.2,,No,
R005032,2021-12-02,H002,CityCare Medical Center,D009,ICU,Bed,Inpatient Beds,4,1,0,25.0,No,96,22.0,74.0,0.0,2.0,1.0,0.0,7.6,Fair,No,
