resource_utilization_id,date,year,month,quarter,day_of_week,is_weekend,hospital_id,hospital_name,department_id,department_name,resource_type,resource_category,total_units_available,units_in_use,units_under_maintenance,utilization_rate_pct,shortage_flag,capacity_hours,utilized_hours,idle_hours,downtime_hours,nurses_on_duty_snapshot,doctors_on_duty_snapshot,overtime_hours,avg_response_time_minutes,cost_per_day_usd,resource_condition,maintenance_due_flag,last_maintenance_date,planned_capacity_next_month,record_source_system,last_updated_timestamp
RU00050422,2025-11-23,2025,11,4,Sunday,True,H001,St. Mary General Hospital,D04,Oncology,Bed,Inpatient Bed,29,18,2.0,62.07,False,696,423.6,224.4,48.0,,,,,10668.85,Functional,True,2025-09-30,31.0,Manual Log,2025-11-27
RU00473965,2023-07-29,2023,7,3,Saturday,True,H006,Green Valley Hospital,D01,Cardiology,Equipment,Cardiac Monitors,8,4,1.0,,False,192,64.0,128.0,0.04,,,,8.9,651.2,New,False,2023-06-14,8.0,Facilities-Mgmt-System,2023-07-30
RU00501105,2025-11-24,2025,11,4,Monday,False,H007,Unity Regional Medical Center,D07,Emergency Medicine,Equipment,Defibrillators,17,9,0.0,52.94,False,408,181.5,226.4,0.06,,,,15.1,1501.95,Good,False,2025-10-17,17.0,Analytics-ETL,2025-11-28
RU00131896,2022-02-21,2022,2,1,Monday,False,H008,Horizon Care Hospital,D09,Nephrology,BED,Inpatient Bed,52,43,0.0,82.69,False,1248,1014.4,233.6,0.0,,,,,9570.61,Functional,False,2021-10-11,54.0,Analytics-ETL,2022-02-25
RU00735854,2024-09-22,2024,9,3,Sunday,True,H007,Unity Regional Medical Center,D09,Nephrology,Clinical Staff,Nurses & Doctors,5,5,,100.0,True,40,40.0,0.0,,3.0,2.0,3.7,8.5,1715.43,,False,2024-05-30,5.0,Manual Log,2024-09-24
RU00071763,2023-09-10,2023,9,3,Sunday,True,H002,Lakeview Medical Center,D01,Cardiology,Bed,Inpatient Bed,53,33,0.0,62.26,False,1272,730.5,541.5,0.0,,,,,18282.71,Functional,False,2023-02-23,52.0,Analytics-ETL,2023-09-12
RU00793735,2022-07-29,2022,7,3,Friday,False,H010,Evercare Medical Center,D11,Gastroenterology,Clinical Staff,Nurses & Doctors,10,8,,80.0,False,80,64.0,16.0,,5.0,3.0,1.9,2.2,2762.84,,False,2022-06-01,11.0,Facilities-Mgmt-System,2022-08-01
RU00372011,2023-07-03,2023,7,3,Monday,False,H001,St. Mary General Hospital,D07,Emergency Medicine,EQUIPMENT,Defibrillators,25,11,1.0,44.0,False,600,244.4,355.3,0.29,,,,9.9,4353.5,New,False,2023-04-18,26.0,Facilities-Mgmt-System,2023-07-07
RU00345743,2022-08-17,2022,8,3,Wednesday,False,H006,Green Valley Hospital,D09,Nephrology,EQUIPMENT,Dialysis Machines,12,7,1.0,58.33,False,288,147.9,139.8,0.33,,,,,1327.56,Good,True,2022-06-09,12.0,Analytics-ETL,2022-08-18
RU00312170,2022-03-25,2022,3,1,Friday,False,H009,Pinecrest General Hospital,D13,ICU,Equipment,Ventilators,30,19,0.0,63.33,False,720,383.3,335.7,0.97,,,,14.6,5906.4,Good,False,2021-11-24,32.0,Analytics-ETL,2022-03-26
RU00159307,2022-12-02,2022,12,4,Friday,False,H004,Sunrise Health Institute,D03,Neurology,Bed,Inpatient Bed,42,28,3.0,66.67,False,1008,624.1,311.9,72.0,,,,,6847.96,Functional,True,2022-10-29,42.0,Manual Log,2022-12-03
RU00446851,2025-11-04,2025,11,4,Tuesday,False,H005,Metro City Hospital,D13,ICU,Equipment,Ventilators,26,17,0.0,65.38,False,624,287.7,335.6,0.71,,,,,2583.36,Good,False,,27.0,Facilities-Mgmt-System,2025-11-06
RU00411421,2025-02-08,2025,2,1,Saturday,True,H006,Green Valley Hospital,D09,Nephrology,Equipment,Dialysis Machines,12,8,2.0,66.67,False,288,144.6,142.9,0.47,,,,5.0,1327.56,Fair,False,2024-11-19,13.0,Manual Log,2025-02-10
RU00818428,2025-12-31,2025,12,4,Wednesday,False,H005,Metro City Hospital,D13,ICU,Clinical Staff,Nurses & Doctors,7,7,,100.0,True,56,56.0,0.0,,6.0,1.0,3.3,4.8,1770.76,,False,2025-08-14,7.0,Analytics-ETL,2026-01-03
RU00519403,2022-12-07,2022,12,4,Wednesday,False,H010,Evercare Medical Center,D06,General Surgery,Equipment,Surgical Equipment Sets,6,3,0.0,50.0,False,144,67.7,76.2,0.06,,,,10.8,314.76,Good,False,2022-09-20,6.0,Facilities-Mgmt-System,2022-12-10
RU00068848,2023-06-18,2023,6,2,Sunday,True,H005,Metro City Hospital,D02,Orthopedics,Bed,Inpatient Bed,55,37,2.0,67.27,False,1320,856.6,415.4,48.0,,,,,12155.4,Functional,True,2023-05-22,59.0,Analytics-ETL,2023-06-20
RU00220674,2022-09-22,2022,9,3,Thursday,False,H010,Evercare Medical Center,D09,Nephrology,Bed,Inpatient Bed,23,17,1.0,73.91,False,552,396.5,131.5,24.0,,,,,9086.28,Functional,True,2022-08-29,23.0,Facilities-Mgmt-System,2022-09-23
RU00742146,2021-02-24,2021,2,1,Wednesday,False,H006,Green Valley Hospital,D07,Emergency Medicine,Clinical Staff,Nurses & Doctors,15,14,,93.33,True,120,112.0,8.0,,12.0,2.0,1.5,6.5,"$4,146.91",,False,2021-02-14,15.0,Facilities-Mgmt-System,2021-02-25
RU00493612,2021-01-15,2021,1,1,Friday,False,H008,Horizon Care Hospital,D13,ICU,Equipment,Ventilators,15,12,2.0,80.0,False,360,214.0,145.4,0.58,,,,12.6,3004.5,Good,False,2020-10-20,15.0,Manual Log,2021-01-19
RU00328071,2021-05-18,2021,5,2,Tuesday,False,H010,Evercare Medical Center,D12,Psychiatry,Equipment,Patient Monitoring Devices,8,5,1.0,62.5,False,192,81.5,110.0,0.52,,,,13.2,784.64,New,False,2020-12-25,8.0,Analytics-ETL,2021-05-22
RU00466307,2023-09-03,2023,9,3,Sunday,True,H006,Green Valley Hospital,D12,Psychiatry,Equipment,Patient Monitoring Devices,9,3,1.0,33.33,False,216,54.0,161.8,0.25,,,,16.7,1197.81,Fair,False,2023-06-28,9.0,Analytics-ETL,2023-09-05
RU00398317,2021-04-18,2021,4,2,Sunday,True,H003,Riverside Community Hospital,D08,Obstetrics & Gynecology,Equipment,Ultrasound Machines,11,6,0.0,54.55,False,264,98.4,165.4,0.17,,,,5.8,1424.72,Fair,True,2020-12-10,,Manual Log,2021-04-20
RU00702863,2021-06-16,2021,6,2,Wednesday,False,H004,Sunrise Health Institute,D05,Pediatrics,Clinical Staff,Nurses & Doctors,11,10,,90.91,False,88,80.0,8.0,,7.0,3.0,1.9,6.9,3689.1,,False,2021-02-26,12.0,Manual Log,2021-06-18
RU00643332,2025-03-31,2025,3,1,Monday,False,H001,St. Mary General Hospital,D11,Gastroenterology,Clinical Staff,Nurses & Doctors,15,16,,106.67,True,120,128.0,0.0,,10.0,6.0,0.6,6.5,"$6,794.93",,False,2024-10-27,15.0,Manual Log,2025-04-03
RU00207102,2023-04-04,2023,4,2,Tuesday,False,H010,Evercare Medical Center,D09,Nephrology,Bed,  Inpatient Bed  ,23,17,3.0,73.91,False,552,377.0,103.0,72.0,,,,,7412.13,Functional,True,2022-10-21,,Facilities-Mgmt-System,2023-04-08
RU00314776,2025-09-24,2025,9,3,Wednesday,False,H001,St. Mary General Hospital,D07,Emergency Medicine,Equipment,Defibrillators,25,15,0.0,60.0,False,600,315.9,283.6,0.52,,,,10.3,4353.5,New,False,2025-08-04,25.0,Analytics-ETL,2025-09-26
RU00193881,2022-03-06,2022,3,1,Sunday,True,H010,Evercare Medical Center,D04,Oncology,BED,Inpatient Bed,45,31,0.0,68.89,False,1080,683.5,396.5,0.0,,,,,17355.04,Functional,False,2021-10-19,48.0,Analytics-ETL,2022-03-08
RU00267130,2025-06-22,2025,6,2,Sunday,True,H010,Evercare Medical Center,D04,Oncology,Bed,Inpatient Bed,45,29,2.0,64.44,False,1080,666.6,365.4,48.0,,,,,6794.83,Functional,True,2025-05-22,44.0,Analytics-ETL,2025-06-26
RU00728232,2021-01-11,2021,1,1,Monday,False,H009,Pinecrest General Hospital,D05,Pediatrics,Clinical Staff,Nurses & Doctors,12,13,,108.33,True,96,104.0,0.0,,10.0,3.0,0.4,6.6,3777.19,,False,2020-10-31,13.0,Analytics-ETL,2021-01-15
RU00736384,2024-08-13,2024,8,3,Tuesday,False,H003,Riverside Community Hospital,D08,Obstetrics & Gynecology,Clinical Staff,Nurses & Doctors,13,12,,92.31,True,104,96.0,8.0,,10.0,2.0,0.4,4.3,3445.68,,False,2024-05-05,13.0,Analytics-ETL,2024-08-16
RU00105793,2022-11-27,2022,11,4,Sunday,True,H010,Evercare Medical Center,D11,Gastroenterology,Bed,Inpatient Bed,50,31,0.0,62.0,False,1200,739.3,460.7,0.0,,,,,14308.03,NEEDS REPAIR,False,2022-09-05,49.0,Analytics-ETL,2022-12-01
RU00564057,2024-03-17,2024,3,1,Sunday,True,H001,St. Mary General Hospital,D12,Psychiatry,Clinical Staff,Nurses & Doctors,7,4,,57.14,False,56,32.0,24.0,,3.0,1.0,0.3,10.5,1438.06,,False,2024-01-19,7.0,Facilities-Mgmt-System,2024-03-18
RU00810176,2025-01-01,2025,1,1,Wednesday,False,H001,St. Mary General Hospital,D11,Gastroenterology,Clinical Staff,Nurses & Doctors,15,15,,100.0,True,120,120.0,0.0,,10.0,5.0,1.2,6.7,,,False,2024-06-17,15.0,Manual Log,2025-01-02
RU00007339,2022-10-25,2022,10,4,Tuesday,False,H002,Lakeview Medical Center,D10,Pulmonology,Bed,Inpatient Bed,28,18,3.0,64.29,False,672,399.3,200.7,72.0,,,,,"$4,777.84",Needs Repair,True,2022-08-05,28.0,Analytics-ETL,2022-10-27
RU00488810,2022-01-02,2022,1,1,Sunday,True,H003,Riverside Community Hospital,D09,Nephrology,Equipment,Dialysis Machines,9,5,2.0,55.56,False,216,79.0,136.5,0.48,,,,12.6,1717.38,New,False,2021-11-16,9.0,Facilities-Mgmt-System,2022-01-06
RU00034979,2023-09-14,2023,9,3,Thursday,False,H006,Green Valley Hospital,D15,Urology,Bed,Inpatient Bed,55,35,1.0,63.64,False,1320,799.1,496.9,24.0,,,,,21033.37,Functional,True,2023-07-10,54.0,Analytics-ETL,2023-09-16
RU00368849,2021-05-01,2021,5,2,Saturday,True,H005,Metro City Hospital,D12,Psychiatry,Equipment,Patient Monitoring Devices,14,7,1.0,50.0,False,336,106.5,229.5,0.02,,,,9.0,776.44,Good,False,2020-12-31,14.0,Facilities-Mgmt-System,2021-05-02
RU00557706,2022-07-22,2022,7,3,Friday,False,H002,Lakeview Medical Center,D09,Nephrology,Clinical Staff,Nurses & Doctors,11,10,,90.91,False,88,80.0,8.0,,5.0,5.0,2.7,6.9,4560.3,,False,,11.0,Manual Log,2022-07-26
RU00349507,2021-11-05,2021,11,4,Friday,False,H002,Lakeview Medical Center,D15,Urology,Equipment,Urology Scopes,14,7,1.0,50.0,False,336,129.7,205.7,0.63,,,,9.6,,Fair,True,2021-08-15,14.0,Manual Log,2021-11-07
RU00346574,2025-06-19,2025,6,2,Thursday,False,H002,Lakeview Medical Center,D04,Oncology,Equipment,Chemotherapy Infusion Pumps,12,8,1.0,,False,288,155.2,132.1,0.66,,,,17.3,1250.04,Good,False,2025-01-03,12.0,Analytics-ETL,2025-06-23
RU00475269,2022-09-29,2022,9,3,Thursday,False,H010,Evercare Medical Center,D05,Pediatrics,Equipment,Pediatric Incubators,15,7,1.0,46.67,False,360,122.9,237.0,0.13,,,,11.3,1469.25,Good,False,2022-09-28,15.0,Analytics-ETL,2022-10-02
RU00575250,2022-07-22,2022,7,3,Friday,False,H004,Sunrise Health Institute,D08,Obstetrics & Gynecology,Clinical Staff,Nurses & Doctors,11,11,,100.0,True,88,88.0,0.0,,7.0,4.0,0.3,1.9,3339.24,,False,2022-01-07,11.0,Analytics-ETL,2022-07-26
RU00329794,2024-12-04,2024,12,4,Wednesday,False,H004,Sunrise Health Institute,D05,Pediatrics,Equipment,Pediatric Incubators,8,4,2.0,50.0,False,192,65.6,126.2,0.19,,,,14.2,1573.76,Good,False,2024-11-07,8.0,Facilities-Mgmt-System,2024-12-08
RU00471819,2024-03-23,2024,3,1,Saturday,True,H006,Green Valley Hospital,D05,Pediatrics,Equipment,Pediatric Incubators,9,6,0.0,66.67,False,216,115.0,100.8,0.18,,,,11.5,376.29,Fair,False,2024-03-01,9.0,Analytics-ETL,2024-03-24
RU00756581,2021-07-11,2021,7,3,Sunday,True,H006,Green Valley Hospital,D15,Urology,Clinical Staff,Nurses & Doctors,5,4,,80.0,False,40,32.0,8.0,,3.0,1.0,0.2,5.9,1638.6,,False,2021-03-27,5.0,Analytics-ETL,2021-07-15
RU00446358,2023-10-31,2023,10,4,Tuesday,False,H004,Sunrise Health Institute,D08,Obstetrics & Gynecology,Equipment,Ultrasound Machines,8,5,2.0,62.5,False,192,77.5,113.7,0.83,,,,17.8,575.60 USD,Good,False,2023-09-14,8.0,Manual Log,2023-11-03
RU00804051,2021-08-30,2021,8,3,Monday,False,H001,St. Mary General Hospital,D06,General Surgery,Clinical Staff,Nurses & Doctors,8,10,,125.0,True,64,80.0,0.0,,5.0,5.0,0.4,2.5,4402.63,,False,2021-03-09,8.0,Analytics-ETL,2021-09-02
RU00586998,2023-11-11,2023,11,4,Saturday,True,H004,Sunrise Health Institute,D03,Neurology,Clinical Staff,Nurses & Doctors,12,13,,108.33,True,96,104.0,0.0,,8.0,5.0,4.0,8.3,4562.16,,False,2023-09-09,12.0,Manual Log,2023-11-12
RU00024233,2022-03-05,2022,3,1,Saturday,True,H010,Evercare Medical Center,D14,General Medicine,Bed,Inpatient Bed,51,37,2.0,72.55,False,1224,811.5,364.5,48.0,,,,,10814.23,Functional,True,2021-11-07,51.0,Analytics-ETL,2022-03-06
RU00560787,2023-12-01,2023,12,4,Friday,False,H007,Unity Regional Medical Center,D06,General Surgery,Clinical Staff,Nurses & Doctors,8,7,,87.5,False,64,56.0,8.0,,2.0,5.0,0.1,6.0,2813.24,,False,,9.0,Manual Log,2023-12-04
RU00736146,2024-04-27,2024,4,2,Saturday,True,H007,Unity Regional Medical Center,D10,Pulmonology,Clinical Staff,Nurses & Doctors,12,9,,75.0,False,96,72.0,24.0,,8.0,1.0,0.0,3.1,2614.04,,False,2023-12-24,13.0,Facilities-Mgmt-System,2024-05-01
RU00541398,2021-10-14,2021,10,4,Thursday,False,H006,Green Valley Hospital,D03,Neurology,Equipment,EEG Machines,12,7,1.0,58.33,False,288,129.7,158.1,0.19,,,,19.9,1669.92,Good,False,2021-05-12,13.0,Facilities-Mgmt-System,2021-10-16
RU00399023,2025-11-12,2025,11,4,Wednesday,False,H009,Pinecrest General Hospital,D15,Urology,Equipment,urology scopes,20,12,0.0,60.0,False,480,188.7,291.2,0.07,,,,8.3,2438.6,,True,2025-09-08,21.0,Analytics-ETL,2025-11-16
RU00250873,2023-08-24,2023,8,3,Thursday,False,H001,St. Mary General Hospital,D06,General Surgery,Bed,Inpatient Bed,57,33,2.0,57.89,False,1368,785.5,534.5,48.0,,,,,12078.08,Functional,True,2023-07-22,,Manual Log,2023-08-27
RU00668569,2025-02-27,2025,2,1,Thursday,False,H005,Metro City Hospital,D09,Nephrology,Clinical Staff,Nurses & Doctors,14,11,,78.57,False,112,88.0,24.0,,8.0,3.0,1.7,10.8,4291.34,,False,2025-02-18,15.0,Facilities-Mgmt-System,2025-03-02
RU00139511,2022-04-09,2022,4,2,Saturday,True,H008,Horizon Care Hospital,D15,Urology,Bed,Inpatient Bed,33,22,3.0,66.67,False,792,526.0,194.0,72.0,,,,,5544.04,Functional,True,2021-10-22,33.0,Manual Log,2022-04-13
RU00760162,2023-08-28,2023,8,3,Monday,False,H008,Horizon Care Hospital,D09,Nephrology,Clinical Staff,Nurses & Doctors,14,15,,107.14,True,112,120.0,0.0,,10.0,5.0,0.3,,4683.82,,False,2023-04-06,15.0,Analytics-ETL,2023-09-01
RU00126307,2021-02-05,2021,2,1,Friday,False,H004,Sunrise Health Institute,D04,Oncology,Bed,Inpatient Bed,55,43,1.0,78.18,False,1320,996.6,299.4,24.0,,,,,19155.55,Functional,True,2020-12-06,59.0,Manual Log,2021-02-09
RU00283786,2021-03-24,2021,3,1,Wednesday,False,H010,Evercare Medical Center,D03,Neurology,Equipment,EEG Machines,10,7,2.0,70.0,False,240,119.2,120.6,0.18,,,,20.5,"1,679.70 USD",Good,False,2021-03-22,10.0,Analytics-ETL,2021-03-28
RU00223041,2022-06-05,2022,6,2,Sunday,True,H004,Sunrise Health Institute,D03,Neurology,Bed,Inpatient Bed,42,28,3.0,66.67,False,1008,646.6,289.4,72.0,,,,,7886.22,Functional,True,2022-05-22,43.0,Facilities-Mgmt-System,2022-06-07
RU00030300,2022-07-31,2022,7,3,Sunday,True,H008,Horizon Care Hospital,D15,Urology,Bed,Inpatient Bed,33,20,1.0,60.61,False,792,443.2,324.8,24.0,,,,,11239.52,Functional,True,2022-04-16,35.0,Facilities-Mgmt-System,2022-08-04
RU00222235,2025-08-09,2025,8,3,Saturday,True,H010,Evercare Medical Center,D11,Gastroenterology,Bed,Inpatient Bed,50,34,3.0,68.0,False,1200,815.2,312.8,72.0,,,,,8278.13,Functional,True,2025-03-10,49.0,Facilities-Mgmt-System,2025-08-11
RU00124394,2023-08-29,2023,8,3,Tuesday,False,H010,Evercare Medical Center,D15,Urology,Bed,Inpatient Bed,54,29,2.0,53.7,False,1296,639.6,608.4,48.0,,,,,8951.61,Functional,True,2023-02-25,55.0,Analytics-ETL,2023-08-30
RU00681851,2021-05-31,2021,5,2,Monday,False,H002,Lakeview Medical Center,D11,Gastroenterology,Clinical Staff,Nurses & Doctors,9,7,,77.78,False,72,56.0,16.0,,3.0,4.0,1.2,3.1,3470.43,,False,2021-02-05,,Analytics-ETL,2021-06-04
RU00591361,2021-11-20,2021,11,4,Saturday,True,H003,Riverside Community Hospital,D03,Neurology,Clinical Staff,Nurses & Doctors,11,9,,81.82,False,88,72.0,16.0,,7.0,2.0,0.1,1.4,"2,387.23 USD",,False,2021-06-13,11.0,Analytics-ETL,2021-11-24
RU00388534,2024-08-03,2024,8,3,Saturday,True,H002,Lakeview Medical Center,D11,Gastroenterology,Equipment,Endoscopy Units,15,8,2.0,53.33,False,360,182.0,177.6,0.41,,,,7.5,2399.85,Fair,False,2024-02-19,16.0,Manual Log,2024-08-05
RU00112164,2025-09-22,2025,9,3,Monday,False,H006,Green Valley Hospital,D11,Gastroenterology,Bed,Inpatient Bed,39,23,3.0,58.97,False,936,502.1,361.9,72.0,,,,,14772.97,Functional,True,2025-07-23,40.0,Analytics-ETL,2025-09-26
RU00699108,2022-05-12,2022,5,2,Thursday,False,H006,Green Valley Hospital,D03,Neurology,Clinical Staff,nurses & doctors,4,2,,50.0,False,32,16.0,16.0,,1.0,1.0,0.9,5.9,851.97,,False,2022-02-09,4.0,Manual Log,2022-05-16
RU00214166,2025-03-07,2025,3,1,Friday,False,H008,Horizon Care Hospital,D08,Obstetrics & Gynecology,Bed,Inpatient Bed,56,41,2.0,73.21,False,1344,978.3,317.7,48.0,,,,,21804.12,,True,2024-11-10,56.0,Analytics-ETL,2025-03-08
RU00664032,2022-06-20,2022,6,2,Monday,False,H004,Sunrise Health Institute,D06,General Surgery,Clinical Staff,Nurses & Doctors,8,5,,62.5,False,64,40.0,24.0,,1.0,4.0,0.9,9.2,2861.29,,False,2022-06-08,8.0,Analytics-ETL,2022-06-24
RU00055749,2021-07-31,2021,7,3,Saturday,True,H005,Metro City Hospital,D15,Urology,Bed,Inpatient Bed,29,19,1.0,,False,696,416.2,255.8,24.0,,,,,6248.24,Needs Repair,True,2021-05-12,30.0,Analytics-ETL,2021-08-03
RU00000526,2025-11-09,2025,11,4,Sunday,True,H008,Horizon Care Hospital,D02,Orthopedics,Bed,Inpatient Bed,40,29,1.0,72.5,False,960,680.8,255.2,24.0,,,,,13580.9,Functional,True,2025-06-26,40.0,Manual Log,2025-11-11
RU00021289,2025-04-23,2025,4,2,Wednesday,False,H004,Sunrise Health Institute,D04,Oncology,Bed,Inpatient Bed,55,42,1.0,76.36,False,1320,947.4,348.6,24.0,,,,,15250.36,Needs Repair,True,2024-11-18,54.0,Manual Log,2025-04-27
RU00656636,2023-08-29,2023,8,3,Tuesday,False,H007,Unity Regional Medical Center,D01,Cardiology,Clinical Staff,Nurses & Doctors,14,14,,100.0,True,112,112.0,0.0,,9.0,5.0,2.4,4.5,5165.28,,False,2023-03-04,14.0,Analytics-ETL,2023-09-01
RU00429307,2024-05-18,2024,5,2,Saturday,True,H010,Evercare Medical Center,D06,General Surgery,equipment,Surgical Equipment Sets,6,3,0.0,50.0,False,144,50.4,92.9,0.7,,,,16.6,314.76,Good,False,2024-04-12,6.0,Analytics-ETL,2024-05-20
RU00740365,2024-08-08,2024,8,3,Thursday,False,H008,Horizon Care Hospital,D04,Oncology,Clinical Staff,Nurses & Doctors,14,12,,85.71,False,112,96.0,16.0,,8.0,4.0,4.9,7.6,3613.22,,False,2024-07-14,14.0,Facilities-Mgmt-System,2024-08-09
RU00250710,2023-05-06,2023,5,2,Saturday,True,H001,St. Mary General Hospital,D11,Gastroenterology,Bed,Inpatient Bed,26,17,3.0,65.38,False,624,387.0,165.0,72.0,,,,,6213.42,Needs Repair,True,2023-03-04,27.0,Facilities-Mgmt-System,2023-05-09
RU00641899,2021-07-25,2021,7,3,Sunday,True,H002,Lakeview Medical Center,D10,Pulmonology,Clinical Staff,Nurses & Doctors,14,15,,107.14,True,112,120.0,0.0,,13.0,2.0,0.8,2.6,4237.12,,False,2021-06-16,15.0,Facilities-Mgmt-System,2021-07-27
RU00669191,2021-03-13,2021,3,1,Saturday,True,H004,Sunrise Health Institute,D03,Neurology,Clinical Staff,Nurses & Doctors,12,9,,75.0,False,96,72.0,24.0,,4.0,5.0,1.7,1.6,3487.03,,False,2020-11-18,13.0,Analytics-ETL,2021-03-14
RU00018761,2021-12-03,2021,12,4,Friday,False,H004,Sunrise Health Institute,D04,Oncology,Bed,Inpatient Bed,55,38,1.0,69.09,False,1320,881.9,414.1,24.0,,,,,17065.45,Functional,True,2021-08-29,54.0,Facilities-Mgmt-System,2021-12-06
RU00037250,2021-03-22,2021,3,1,Monday,False,H008,Horizon Care Hospital,D09,Nephrology,Bed,Inpatient Bed,52,40,2.0,76.92,False,1248,892.6,307.4,48.0,,,,,"$14,168.85",Functional,True,2021-02-09,51.0,Analytics-ETL,2021-03-24
RU00364156,2023-11-10,2023,11,4,Friday,False,H002,Lakeview Medical Center,D02,Orthopedics,Equipment,Orthopedic Surgical Sets,6,4,2.0,66.67,False,144,58.5,85.2,0.3,,,,,834.84,New,False,2023-10-01,6.0,Analytics-ETL,2023-11-13
RU00351536,2025-06-03,2025,6,2,Tuesday,False,H001,St. Mary General Hospital,D06,General Surgery,Equipment,Surgical Equipment Sets,6,4,1.0,66.67,False,144,61.7,81.6,0.73,,,,8.8,327.3,Good,False,2025-05-26,6.0,Facilities-Mgmt-System,2025-06-05
RU00520383,2024-06-29,2024,6,2,Saturday,True,H009,Pinecrest General Hospital,D08,Obstetrics & Gynecology,Equipment,Ultrasound Machines,19,10,2.0,52.63,False,456,224.1,231.7,0.21,,,,12.5,3612.47,,False,,20.0,Analytics-ETL,2024-06-30
RU00288242,2025-11-23,2025,11,4,Sunday,True,H010,Evercare Medical Center,D11,Gastroenterology,Equipment,Endoscopy Units,16,7,2.0,43.75,False,384,112.1,271.8,0.05,,,,13.0,957.92,Good,False,2025-05-20,16.0,Facilities-Mgmt-System,2025-11-27
RU00237065,2023-06-09,2023,6,2,Friday,False,H001,St. Mary General Hospital,D04,Oncology,Bed,Inpatient Bed,29,20,0.0,68.97,False,696,450.4,245.6,0.0,,,,,7994.49,Functional,False,2023-05-28,28.0,Analytics-ETL,2023-06-12
RU00003415,2021-01-14,2021,1,1,Thursday,False,H008,Horizon Care Hospital,D01,Cardiology,Bed,Inpatient Bed,23,18,1.0,78.26,False,552,421.5,106.5,24.0,,,,,7748.41,Functional,True,2020-10-31,25.0,Facilities-Mgmt-System,2021-01-17
RU00751192,2022-10-16,2022,10,4,Sunday,True,H001,St. Mary General Hospital,D06,General Surgery,Clinical Staff,Nurses & Doctors,8,7,,87.5,False,64,56.0,8.0,,3.0,4.0,0.2,6.6,3638.9,,False,2022-06-09,8.0,Manual Log,2022-10-17
RU00498410,2023-12-24,2023,12,4,Sunday,True,H009,Pinecrest General Hospital,D03,Neurology,Equipment,EEG Machines,15,10,1.0,66.67,False,360,202.9,156.7,0.41,,,,5.7,833.1,Good,False,2023-11-05,16.0,Facilities-Mgmt-System,2023-12-25
RU00797504,2021-02-05,2021,2,1,Friday,False,H002,Lakeview Medical Center,D04,Oncology,Clinical Staff,Nurses & Doctors,17,15,,88.24,False,136,120.0,16.0,,11.0,4.0,0.2,7.8,6056.4,,False,2021-01-01,18.0,Facilities-Mgmt-System,2021-02-07
RU00679406,2022-10-05,2022,10,4,Wednesday,False,H008,Horizon Care Hospital,D09,Nephrology,Clinical Staff,Nurses & Doctors,14,15,,107.14,True,112,120.0,0.0,,12.0,3.0,0.7,6.4,4928.09,,False,,15.0,Analytics-ETL,2022-10-08
RU00694084,2022-04-27,2022,4,2,Wednesday,False,H010,Evercare Medical Center,D04,Oncology,Clinical Staff,Nurses & Doctors,5,4,,80.0,False,40,32.0,8.0,,2.0,2.0,2.0,6.0,2086.77,,False,2022-04-22,5.0,Analytics-ETL,2022-05-01
RU00015653,2023-06-16,2023,6,2,Friday,False,H009,Pinecrest General Hospital,D07,Emergency Medicine,Bed,Inpatient Bed,23,16,3.0,69.57,False,552,357.9,122.1,72.0,,,,,5712.99,Functional,True,,23.0,Manual Log,2023-06-17
RU00301023,2021-04-14,2021,4,2,Wednesday,False,H005,Metro City Hospital,D07,Emergency Medicine,Equipment,Defibrillators,18,12,1.0,66.67,False,432,181.1,250.6,0.34,,,,10.8,,Good,False,2021-02-28,19.0,Manual Log,2021-04-16
RU00340929,2024-02-11,2024,2,1,Sunday,True,H010,Evercare Medical Center,D12,Psychiatry,Equipment,Patient Monitoring Devices,8,5,0.0,62.5,False,192,73.0,118.9,0.1,,,,19.0,784.64,Fair,False,2023-11-11,9.0,Analytics-ETL,2024-02-12
RU00078620,2023-03-16,2023,3,1,Thursday,False,H001,St. Mary General Hospital,D04,Oncology,Bed,Inpatient Bed,29,22,1.0,75.86,False,696,516.1,155.9,24.0,,,,,10800.21,needs repair,True,2022-11-26,29.0,Analytics-ETL,2023-03-20
RU00221777,2023-07-08,2023,7,3,Saturday,True,H003,Riverside Community Hospital,D14,General Medicine,Bed,Inpatient Bed,31,36,1.0,116.13,True,744,835.7,0.0,24.0,,,,,7605.02,Functional,True,2023-07-06,31.0,Manual Log,2023-07-12
RU00009347,2023-07-09,2023,7,3,Sunday,True,H005,Metro City Hospital,D10,Pulmonology,Bed,Inpatient Bed,34,17,3.0,50.0,False,816,386.1,357.9,72.0,,,,,8238.23,Functional,True,2023-03-17,35.0,Manual Log,2023-07-10
