hospital_id,hospital_name,hospital_ward,admission_date,available_beds,occupied_beds,bed_utilization_rate
HOSP-9377,The Johns Hopkins Hospital,er,2023-12-24,450,370,82.22222222222221
HOSP-9377,The Johns Hopkins Hospital,pediatrics,2022-12-30,110,220,200.0
HOSP-9378,The Johns Hopkins Hospital,icu,,230,300,130.43478260869566
HOSP-9378,The Johns Hopkins Hospital,maternity,2023-10-13,470,280,59.57446808510638
HOSP-9378,The Johns Hopkins Hospital,surgery,2022-02-26,420,100,23.809523809523807
HOSP-9379,The Johns Hopkins Hospital,er,,220,40,18.181818181818183
HOSP-9379,The Johns Hopkins Hospital,pediatrics,,500,260,52.0
HOSP-9380,The Johns Hopkins Hospital,er,2022-01-24,430,110,25.581395348837212
HOSP-9381,The Johns Hopkins Hospital,pediatrics,2022-08-31,240,300,125.0
HOSP-9382,The Johns Hopkins Hospital,er,,220,320,145.45454545454547
HOSP-9383,The Johns Hopkins Hospital,er,2023-03-24,170,150,88.23529411764706
HOSP-9383,The Johns Hopkins Hospital,surgery,,400,80,20.0
HOSP-9391,The Johns Hopkins Hospital,surgery,2021-07-16,430,110,25.581395348837212
HOSP-9392,The Johns Hopkins Hospital,er,2022-10-13,180,310,172.22222222222223
HOSP-9393,The Johns Hopkins Hospital,maternity,2021-09-24,370,200,54.054054054054056
HOSP-9395,The Johns Hopkins Hospital,er,,190,140,73.68421052631578
HOSP-9395,The Johns Hopkins Hospital,pediatrics,2021-11-27,250,190,76.0
HOSP-9396,The Johns Hopkins Hospital,icu,2022-07-28,350,0,0.0
HOSP-9396,The Johns Hopkins Hospital,maternity,2021-08-19,380,330,86.8421052631579
HOSP-9398,The Johns Hopkins Hospital,icu,,480,380,79.16666666666666
HOSP-9398,The Johns Hopkins Hospital,maternity,2023-10-20,230,90,39.130434782608695
HOSP-9399,The Johns Hopkins Hospital,maternity,2021-11-14,410,370,90.2439024390244
HOSP-9400,The Johns Hopkins Hospital,pediatrics,2020-10-19,280,120,42.857142857142854
HOSP-9401,The Johns Hopkins Hospital,er,2021-03-18,100,240,240.0
HOSP-9401,The Johns Hopkins Hospital,surgery,,450,140,31.11111111111111
HOSP-9402,The Johns Hopkins Hospital,pediatrics,2023-07-17,150,320,213.33333333333334
HOSP-9402,The Johns Hopkins Hospital,pediatrics,,340,130,38.23529411764706
HOSP-9403,The Johns Hopkins Hospital,maternity,2023-09-18,350,280,80.0
HOSP-9404,The Johns Hopkins Hospital,maternity,2023-03-26,260,40,15.384615384615385
HOSP-9404,The Johns Hopkins Hospital,maternity,2023-12-28,380,100,26.31578947368421
HOSP-9405,The Johns Hopkins Hospital,pediatrics,2022-12-17,210,320,152.38095238095238
HOSP-9406,The Johns Hopkins Hospital,pediatrics,2022-06-17,350,60,17.142857142857142
HOSP-9406,The Johns Hopkins Hospital,pediatrics,2023-06-30,150,0,0.0
HOSP-9406,The Johns Hopkins Hospital,surgery,2022-12-28,100,20,20.0
HOSP-9407,The Johns Hopkins Hospital,er,2022-07-28,150,60,40.0
HOSP-9407,The Johns Hopkins Hospital,icu,2021-12-16,140,230,164.28571428571428
HOSP-9407,The Johns Hopkins Hospital,surgery,,270,0,0.0
HOSP-9409,The Johns Hopkins Hospital,maternity,2024-01-13,190,50,26.31578947368421
HOSP-9410,The Johns Hopkins Hospital,pediatrics,,270,140,51.85185185185185
HOSP-9412,The Johns Hopkins Hospital,icu,,230,270,117.3913043478261
HOSP-9412,The Johns Hopkins Hospital,maternity,2023-04-24,410,210,51.21951219512195
HOSP-9415,The Johns Hopkins Hospital,icu,2022-10-19,260,250,96.15384615384616
HOSP-9415,The Johns Hopkins Hospital,pediatrics,,420,20,4.761904761904762
HOSP-9416,The Johns Hopkins Hospital,er,2022-01-25,330,240,72.72727272727273
HOSP-9416,The Johns Hopkins Hospital,maternity,2023-11-14,170,110,64.70588235294117
HOSP-9418,The Johns Hopkins Hospital,er,,150,150,100.0
HOSP-9420,The Johns Hopkins Hospital,er,2023-05-24,410,290,70.73170731707317
HOSP-9424,The Johns Hopkins Hospital,pediatrics,2023-08-24,240,170,70.83333333333334
HOSP-9425,The Johns Hopkins Hospital,er,2023-06-16,270,330,122.22222222222223
HOSP-9425,The Johns Hopkins Hospital,er,,420,170,40.476190476190474
HOSP-9427,The Johns Hopkins Hospital,er,2020-11-25,120,140,116.66666666666667
HOSP-9427,The Johns Hopkins Hospital,maternity,2021-10-25,420,170,40.476190476190474
HOSP-9430,The Johns Hopkins Hospital,er,2022-09-30,490,140,28.57142857142857
HOSP-9430,The Johns Hopkins Hospital,er,,500,50,10.0
HOSP-9431,The Johns Hopkins Hospital,er,,500,290,57.99999999999999
HOSP-9431,The Johns Hopkins Hospital,surgery,2021-11-19,270,30,11.11111111111111
HOSP-9433,The Johns Hopkins Hospital,er,,250,360,144.0
HOSP-9433,The Johns Hopkins Hospital,maternity,2023-04-21,400,330,82.5
HOSP-9435,The Johns Hopkins Hospital,icu,2021-03-18,170,210,123.52941176470588
HOSP-9435,The Johns Hopkins Hospital,icu,,190,210,110.5263157894737
HOSP-9436,The Johns Hopkins Hospital,icu,2021-07-27,440,100,22.727272727272727
HOSP-9437,The Johns Hopkins Hospital,icu,2024-01-29,480,390,81.25
HOSP-9437,The Johns Hopkins Hospital,surgery,,490,50,10.204081632653061
HOSP-9438,The Johns Hopkins Hospital,pediatrics,2021-05-15,320,60,18.75
HOSP-9439,The Johns Hopkins Hospital,pediatrics,2024-04-20,120,140,116.66666666666667
HOSP-9440,The Johns Hopkins Hospital,er,,280,260,92.85714285714286
HOSP-9441,The Johns Hopkins Hospital,maternity,,500,270,54.0
HOSP-9442,The Johns Hopkins Hospital,icu,2021-03-23,110,400,363.6363636363636
HOSP-9443,The Johns Hopkins Hospital,maternity,,350,220,62.857142857142854
HOSP-9445,The Johns Hopkins Hospital,er,2022-05-15,150,100,66.66666666666666
HOSP-9450,The Johns Hopkins Hospital,icu,2022-09-18,360,260,72.22222222222221
HOSP-9450,The Johns Hopkins Hospital,icu,,200,200,100.0
HOSP-9450,The Johns Hopkins Hospital,maternity,2021-10-24,410,210,51.21951219512195
HOSP-9451,The Johns Hopkins Hospital,er,2024-06-14,420,110,26.190476190476193
HOSP-9451,The Johns Hopkins Hospital,surgery,,420,280,66.66666666666666
HOSP-9453,The Johns Hopkins Hospital,er,2024-04-19,160,250,156.25
HOSP-9453,The Johns Hopkins Hospital,icu,,410,250,60.97560975609756
HOSP-9453,The Johns Hopkins Hospital,pediatrics,,420,310,73.80952380952381
HOSP-9453,The Johns Hopkins Hospital,surgery,2022-12-28,400,140,35.0
HOSP-9458,The Johns Hopkins Hospital,pediatrics,2020-12-22,170,200,117.64705882352942
HOSP-9458,The Johns Hopkins Hospital,pediatrics,2024-01-29,460,370,80.43478260869566
HOSP-9458,The Johns Hopkins Hospital,pediatrics,,210,170,80.95238095238095
HOSP-9460,The Johns Hopkins Hospital,pediatrics,2022-12-29,240,380,158.33333333333331
HOSP-9461,The Johns Hopkins Hospital,maternity,2021-03-13,190,220,115.78947368421053
HOSP-9462,The Johns Hopkins Hospital,icu,2023-07-25,350,40,11.428571428571429
HOSP-9463,The Johns Hopkins Hospital,er,,350,170,48.57142857142857
HOSP-9463,The Johns Hopkins Hospital,maternity,,110,60,54.54545454545454
HOSP-9463,The Johns Hopkins Hospital,pediatrics,2022-12-20,290,190,65.51724137931035
HOSP-9463,The Johns Hopkins Hospital,surgery,2021-04-14,220,240,109.09090909090908
HOSP-9463,The Johns Hopkins Hospital,surgery,2021-09-17,440,170,38.63636363636363
HOSP-9465,The Johns Hopkins Hospital,icu,,450,190,42.22222222222222
HOSP-9467,The Johns Hopkins Hospital,pediatrics,2022-09-30,450,400,88.88888888888889
HOSP-9467,The Johns Hopkins Hospital,surgery,2022-11-23,420,300,71.42857142857143
HOSP-9468,The Johns Hopkins Hospital,surgery,,350,280,80.0
HOSP-9469,The Johns Hopkins Hospital,surgery,,350,230,65.71428571428571
HOSP-9473,The Johns Hopkins Hospital,maternity,2021-10-13,150,320,213.33333333333334
HOSP-9473,The Johns Hopkins Hospital,surgery,2023-11-15,340,290,85.29411764705883
HOSP-9474,The Johns Hopkins Hospital,er,2022-08-24,220,400,181.8181818181818
HOSP-9474,The Johns Hopkins Hospital,maternity,2022-04-20,480,330,68.75
HOSP-9475,The Johns Hopkins Hospital,er,,360,250,69.44444444444444
HOSP-9476,The Johns Hopkins Hospital,er,2022-09-14,300,90,30.0
HOSP-9477,The Johns Hopkins Hospital,surgery,2021-06-20,200,80,40.0
HOSP-9479,The Johns Hopkins Hospital,er,2023-03-20,130,380,292.30769230769226
HOSP-9486,The Johns Hopkins Hospital,maternity,,460,340,73.91304347826086
HOSP-9487,The Johns Hopkins Hospital,surgery,2022-04-30,160,180,112.5
HOSP-9489,The Johns Hopkins Hospital,icu,2023-10-19,330,280,84.84848484848484
HOSP-9490,The Johns Hopkins Hospital,maternity,,260,60,23.076923076923077
HOSP-9491,The Johns Hopkins Hospital,icu,2022-04-20,110,170,154.54545454545453
HOSP-9493,The Johns Hopkins Hospital,er,,350,310,88.57142857142857
HOSP-9494,The Johns Hopkins Hospital,pediatrics,,460,200,43.47826086956522
HOSP-9495,The Johns Hopkins Hospital,maternity,2020-11-25,340,60,17.647058823529413
HOSP-9495,The Johns Hopkins Hospital,pediatrics,2023-09-22,340,170,50.0
HOSP-9496,The Johns Hopkins Hospital,pediatrics,,430,360,83.72093023255815
HOSP-9496,The Johns Hopkins Hospital,surgery,2024-03-23,120,0,0.0
HOSP-9497,The Johns Hopkins Hospital,er,,250,170,68.0
HOSP-9497,The Johns Hopkins Hospital,maternity,2021-08-13,470,200,42.5531914893617
HOSP-9498,The Johns Hopkins Hospital,surgery,,430,60,13.953488372093023
HOSP-9499,The Johns Hopkins Hospital,maternity,2022-06-23,300,260,86.66666666666667
HOSP-9499,The Johns Hopkins Hospital,pediatrics,2022-11-23,410,180,43.90243902439025
HOSP-9499,The Johns Hopkins Hospital,surgery,2022-10-14,300,100,33.33333333333333
HOSP-9501,The Johns Hopkins Hospital,surgery,2020-12-21,240,120,50.0
HOSP-9503,The Johns Hopkins Hospital,icu,,460,270,58.69565217391305
HOSP-9503,The Johns Hopkins Hospital,maternity,2020-11-30,150,160,106.66666666666667
HOSP-9505,The Johns Hopkins Hospital,surgery,2020-08-16,500,120,24.0
HOSP-9506,The Johns Hopkins Hospital,pediatrics,2022-04-25,420,400,95.23809523809523
HOSP-9506,The Johns Hopkins Hospital,pediatrics,2024-05-24,450,330,73.33333333333333
HOSP-9507,The Johns Hopkins Hospital,icu,,310,210,67.74193548387096
HOSP-9507,The Johns Hopkins Hospital,surgery,,220,100,45.45454545454545
HOSP-9509,The Johns Hopkins Hospital,pediatrics,,480,230,47.91666666666667
HOSP-9511,The Johns Hopkins Hospital,er,2021-04-19,110,150,136.36363636363635
HOSP-9512,The Johns Hopkins Hospital,maternity,2021-05-29,410,90,21.951219512195124
HOSP-9512,The Johns Hopkins Hospital,pediatrics,2021-03-17,500,330,66.0
HOSP-9512,The Johns Hopkins Hospital,pediatrics,2024-01-31,450,190,42.22222222222222
HOSP-9514,The Johns Hopkins Hospital,maternity,,230,160,69.56521739130434
HOSP-9514,The Johns Hopkins Hospital,pediatrics,2021-07-20,410,290,70.73170731707317
HOSP-9515,The Johns Hopkins Hospital,pediatrics,2021-08-15,190,240,126.3157894736842
HOSP-9515,The Johns Hopkins Hospital,surgery,,500,70,14.000000000000002
HOSP-9516,The Johns Hopkins Hospital,pediatrics,2021-10-15,480,200,41.66666666666667
HOSP-9517,The Johns Hopkins Hospital,er,2021-09-23,320,30,9.375
HOSP-9518,The Johns Hopkins Hospital,maternity,,310,90,29.03225806451613
HOSP-9521,The Johns Hopkins Hospital,maternity,2022-09-25,190,20,10.526315789473683
HOSP-9524,The Johns Hopkins Hospital,icu,2024-01-28,280,260,92.85714285714286
HOSP-9524,The Johns Hopkins Hospital,pediatrics,2020-12-18,470,210,44.680851063829785
HOSP-9524,The Johns Hopkins Hospital,pediatrics,2021-10-21,420,90,21.428571428571427
HOSP-9525,The Johns Hopkins Hospital,maternity,2021-10-13,380,30,7.894736842105263
HOSP-9526,The Johns Hopkins Hospital,er,,220,240,109.09090909090908
HOSP-9527,The Johns Hopkins Hospital,pediatrics,,440,260,59.09090909090909
HOSP-9531,The Johns Hopkins Hospital,icu,,120,270,225.0
HOSP-9532,The Johns Hopkins Hospital,icu,,340,330,97.05882352941177
HOSP-9533,The Johns Hopkins Hospital,icu,2024-05-22,110,140,127.27272727272727
HOSP-9533,The Johns Hopkins Hospital,pediatrics,2023-09-19,110,140,127.27272727272727
HOSP-9533,The Johns Hopkins Hospital,surgery,2022-03-16,280,160,57.14285714285714
HOSP-9534,The Johns Hopkins Hospital,icu,2020-10-31,290,20,6.896551724137931
HOSP-9534,The Johns Hopkins Hospital,icu,2021-11-28,100,290,290.0
HOSP-9534,The Johns Hopkins Hospital,maternity,,330,40,12.121212121212121
HOSP-9535,The Johns Hopkins Hospital,maternity,,490,370,75.51020408163265
HOSP-9535,The Johns Hopkins Hospital,surgery,2021-07-13,450,310,68.88888888888889
HOSP-9536,The Johns Hopkins Hospital,maternity,2020-10-25,260,20,7.6923076923076925
HOSP-9536,The Johns Hopkins Hospital,pediatrics,2021-03-21,290,90,31.03448275862069
HOSP-9538,The Johns Hopkins Hospital,er,2024-02-22,500,360,72.0
HOSP-9539,The Johns Hopkins Hospital,er,2022-08-30,340,340,100.0
HOSP-9539,The Johns Hopkins Hospital,er,2023-04-13,430,170,39.53488372093023
HOSP-9540,The Johns Hopkins Hospital,icu,2020-12-28,250,150,60.0
HOSP-9542,The Johns Hopkins Hospital,maternity,2023-01-18,130,60,46.15384615384615
HOSP-9546,The Johns Hopkins Hospital,icu,2024-01-13,270,80,29.629629629629626
HOSP-9546,The Johns Hopkins Hospital,pediatrics,,450,90,20.0
HOSP-9547,The Johns Hopkins Hospital,er,,240,340,141.66666666666669
HOSP-9547,The Johns Hopkins Hospital,icu,,500,180,36.0
HOSP-9548,The Johns Hopkins Hospital,er,2021-09-30,490,200,40.816326530612244
HOSP-9549,The Johns Hopkins Hospital,er,2023-07-31,330,380,115.15151515151516
HOSP-9549,The Johns Hopkins Hospital,er,2024-06-15,250,90,36.0
HOSP-9552,The Johns Hopkins Hospital,er,2024-03-30,280,290,103.57142857142858
HOSP-9552,The Johns Hopkins Hospital,icu,2023-06-26,490,350,71.42857142857143
HOSP-9554,The Johns Hopkins Hospital,surgery,2022-10-19,380,280,73.68421052631578
HOSP-9554,The Johns Hopkins Hospital,surgery,2024-06-26,300,310,103.33333333333334
HOSP-9555,The Johns Hopkins Hospital,icu,2024-05-14,380,150,39.473684210526315
HOSP-9555,The Johns Hopkins Hospital,pediatrics,2022-07-20,490,230,46.93877551020408
HOSP-9556,The Johns Hopkins Hospital,er,2023-06-26,470,140,29.78723404255319
HOSP-9556,The Johns Hopkins Hospital,pediatrics,2023-09-14,280,60,21.428571428571427
HOSP-9557,The Johns Hopkins Hospital,er,2020-11-27,150,390,260.0
HOSP-9557,The Johns Hopkins Hospital,maternity,2023-06-29,340,270,79.41176470588235
HOSP-9558,The Johns Hopkins Hospital,maternity,2020-09-26,180,150,83.33333333333334
HOSP-9559,The Johns Hopkins Hospital,maternity,,220,160,72.72727272727273
HOSP-9561,The Johns Hopkins Hospital,maternity,,210,370,176.19047619047618
HOSP-9561,The Johns Hopkins Hospital,surgery,2023-10-14,350,330,94.28571428571428
HOSP-9563,The Johns Hopkins Hospital,er,2024-02-24,390,70,17.94871794871795
HOSP-9564,The Johns Hopkins Hospital,er,2022-03-21,290,120,41.37931034482759
HOSP-9565,The Johns Hopkins Hospital,pediatrics,2021-09-29,390,170,43.58974358974359
HOSP-9566,The Johns Hopkins Hospital,pediatrics,2021-02-22,270,270,100.0
HOSP-9566,The Johns Hopkins Hospital,pediatrics,2023-01-19,290,50,17.24137931034483
HOSP-9567,The Johns Hopkins Hospital,pediatrics,2022-05-20,140,20,14.285714285714285
HOSP-9567,The Johns Hopkins Hospital,surgery,,240,350,145.83333333333331
HOSP-9570,The Johns Hopkins Hospital,er,2022-07-19,110,50,45.45454545454545
HOSP-9571,The Johns Hopkins Hospital,er,2023-01-17,380,380,100.0
HOSP-9571,The Johns Hopkins Hospital,maternity,,500,130,26.0
HOSP-9573,The Johns Hopkins Hospital,icu,2020-09-17,440,190,43.18181818181818
HOSP-9574,The Johns Hopkins Hospital,er,2022-09-23,100,70,70.0
HOSP-9574,The Johns Hopkins Hospital,pediatrics,,110,160,145.45454545454547
HOSP-9576,The Johns Hopkins Hospital,er,,350,130,37.142857142857146
HOSP-9577,The Johns Hopkins Hospital,er,2021-11-25,260,360,138.46153846153845
HOSP-9577,The Johns Hopkins Hospital,er,2023-08-14,420,210,50.0
HOSP-9577,The Johns Hopkins Hospital,icu,2022-06-29,190,290,152.63157894736844
HOSP-9577,The Johns Hopkins Hospital,maternity,,440,190,43.18181818181818
HOSP-9579,The Johns Hopkins Hospital,pediatrics,,410,320,78.04878048780488
HOSP-9581,The Johns Hopkins Hospital,er,2023-10-20,440,330,75.0
HOSP-9584,The Johns Hopkins Hospital,maternity,,110,20,18.181818181818183
HOSP-9585,The Johns Hopkins Hospital,surgery,,260,310,119.23076923076923
HOSP-9587,The Johns Hopkins Hospital,er,2023-09-25,150,40,26.666666666666668
HOSP-9588,The Johns Hopkins Hospital,pediatrics,2023-01-21,480,0,0.0
HOSP-9589,The Johns Hopkins Hospital,icu,2022-05-27,440,70,15.909090909090908
HOSP-9589,The Johns Hopkins Hospital,icu,,430,240,55.81395348837209
HOSP-9590,The Johns Hopkins Hospital,icu,2024-05-30,190,50,26.31578947368421
HOSP-9590,The Johns Hopkins Hospital,pediatrics,2022-10-13,340,40,11.76470588235294
HOSP-9591,The Johns Hopkins Hospital,pediatrics,,100,220,220.00000000000003
HOSP-9592,The Johns Hopkins Hospital,surgery,2021-08-26,110,50,45.45454545454545
HOSP-9593,The Johns Hopkins Hospital,pediatrics,,320,10,3.125
HOSP-9594,The Johns Hopkins Hospital,icu,,380,150,39.473684210526315
HOSP-9595,The Johns Hopkins Hospital,er,2023-09-18,500,360,72.0
HOSP-9596,The Johns Hopkins Hospital,icu,2020-10-18,180,310,172.22222222222223
HOSP-9596,The Johns Hopkins Hospital,surgery,,490,250,51.02040816326531
HOSP-9597,The Johns Hopkins Hospital,surgery,,270,200,74.07407407407408
HOSP-9598,The Johns Hopkins Hospital,maternity,,120,370,308.33333333333337
HOSP-9600,The Johns Hopkins Hospital,er,,130,400,307.69230769230774
HOSP-9600,The Johns Hopkins Hospital,pediatrics,,160,220,137.5
HOSP-9601,The Johns Hopkins Hospital,er,,240,110,45.83333333333333
HOSP-9601,The Johns Hopkins Hospital,surgery,,180,0,0.0
HOSP-9602,The Johns Hopkins Hospital,surgery,,450,60,13.333333333333334
HOSP-9603,The Johns Hopkins Hospital,icu,2021-10-23,170,230,135.29411764705884
HOSP-9604,The Johns Hopkins Hospital,icu,,150,300,200.0
HOSP-9605,The Johns Hopkins Hospital,icu,2022-03-26,190,260,136.8421052631579
HOSP-9605,The Johns Hopkins Hospital,maternity,,230,330,143.47826086956522
HOSP-9605,The Johns Hopkins Hospital,pediatrics,2021-11-21,500,130,26.0
HOSP-9605,The Johns Hopkins Hospital,pediatrics,,100,80,80.0
HOSP-9607,The Johns Hopkins Hospital,er,2023-06-15,210,280,133.33333333333331
HOSP-9608,The Johns Hopkins Hospital,maternity,,170,220,129.41176470588235
HOSP-9609,The Johns Hopkins Hospital,er,,360,60,16.666666666666664
HOSP-9610,The Johns Hopkins Hospital,icu,2021-08-19,250,330,132.0
HOSP-9610,The Johns Hopkins Hospital,icu,,220,80,36.36363636363637
HOSP-9611,The Johns Hopkins Hospital,pediatrics,2020-09-14,230,230,100.0
HOSP-9611,The Johns Hopkins Hospital,pediatrics,2023-06-21,460,360,78.26086956521739
HOSP-9612,The Johns Hopkins Hospital,surgery,,360,250,69.44444444444444
HOSP-9613,The Johns Hopkins Hospital,icu,,220,400,181.8181818181818
HOSP-9615,The Johns Hopkins Hospital,pediatrics,,280,220,78.57142857142857
HOSP-9616,The Johns Hopkins Hospital,er,,340,380,111.76470588235294
HOSP-9616,The Johns Hopkins Hospital,icu,,410,390,95.1219512195122
HOSP-9616,The Johns Hopkins Hospital,pediatrics,,430,60,13.953488372093023
HOSP-9616,The Johns Hopkins Hospital,surgery,2021-05-13,310,80,25.806451612903224
HOSP-9617,The Johns Hopkins Hospital,maternity,2024-01-30,270,150,55.55555555555556
HOSP-9619,The Johns Hopkins Hospital,maternity,2023-02-14,200,30,15.0
HOSP-9620,The Johns Hopkins Hospital,er,2021-08-21,360,310,86.11111111111111
HOSP-9620,The Johns Hopkins Hospital,er,,250,160,64.0
HOSP-9620,The Johns Hopkins Hospital,icu,2021-08-19,260,40,15.384615384615385
HOSP-9620,The Johns Hopkins Hospital,icu,,450,50,11.11111111111111
HOSP-9620,The Johns Hopkins Hospital,pediatrics,2024-02-14,480,0,0.0
HOSP-9620,The Johns Hopkins Hospital,pediatrics,,220,290,131.8181818181818
HOSP-9621,The Johns Hopkins Hospital,er,,400,270,67.5
HOSP-9622,The Johns Hopkins Hospital,pediatrics,2023-10-31,270,180,66.66666666666666
HOSP-9622,The Johns Hopkins Hospital,pediatrics,,500,150,30.0
HOSP-9623,The Johns Hopkins Hospital,icu,2021-02-27,230,300,130.43478260869566
HOSP-9623,The Johns Hopkins Hospital,surgery,2022-08-30,290,230,79.3103448275862
HOSP-9625,The Johns Hopkins Hospital,icu,2020-12-24,400,190,47.5
HOSP-9628,The Johns Hopkins Hospital,er,2022-06-24,260,370,142.30769230769232
HOSP-9628,The Johns Hopkins Hospital,icu,2020-09-29,240,60,25.0
HOSP-9628,The Johns Hopkins Hospital,surgery,,430,240,55.81395348837209
HOSP-9629,The Johns Hopkins Hospital,maternity,2020-08-21,500,90,18.0
HOSP-9629,The Johns Hopkins Hospital,maternity,2023-12-23,440,310,70.45454545454545
HOSP-9630,The Johns Hopkins Hospital,er,2022-11-22,130,130,100.0
HOSP-9630,The Johns Hopkins Hospital,icu,,500,260,52.0
HOSP-9630,The Johns Hopkins Hospital,surgery,,160,340,212.5
HOSP-9631,The Johns Hopkins Hospital,surgery,,350,140,40.0
HOSP-9632,The Johns Hopkins Hospital,icu,2020-08-26,440,390,88.63636363636364
