hospital_id,hospital_name,department_referral,admission_date,total_admissions,average_age,average_wait_time,average_length_of_stay,average_satisfaction,readmitted_patients
HOSP-9373,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,6.0,105.0,24.0,1060.0,0.0
HOSP-9373,The Johns Hopkins Hospital,rheumatology,2022-02-23,1,4.0,15.0,1.0,1350.0,0.0
HOSP-9377,The Johns Hopkins Hospital,hepatology or gastroenterology,2022-12-30,1,26.0,120.0,23.0,1260.0,0.0
HOSP-9377,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2023-12-24,1,15.0,90.0,14.0,950.0,1.0
HOSP-9377,The Johns Hopkins Hospital,urology or nephrology,2023-06-18,1,61.0,60.0,18.0,480.0,0.0
HOSP-9378,The Johns Hopkins Hospital,gastroenterology,2022-02-26,1,47.0,30.0,13.0,1410.0,0.0
HOSP-9378,The Johns Hopkins Hospital,infectious disease,,1,9.0,75.0,3.0,1170.0,0.0
HOSP-9378,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2023-10-13,1,0.0,60.0,4.0,990.0,0.0
HOSP-9379,The Johns Hopkins Hospital,gastroenterology,,1,7.0,30.0,8.0,260.0,0.0
HOSP-9379,The Johns Hopkins Hospital,pulmonology or infectious disease,,1,9.0,15.0,30.0,1150.0,1.0
HOSP-9380,The Johns Hopkins Hospital,oncology,2022-01-24,1,53.0,15.0,5.0,460.0,1.0
HOSP-9381,The Johns Hopkins Hospital,hepatology or gastroenterology,2022-08-31,1,46.0,30.0,22.0,1030.0,0.0
HOSP-9382,The Johns Hopkins Hospital,hepatology or gastroenterology,,1,30.0,90.0,22.0,1390.0,1.0
HOSP-9383,The Johns Hopkins Hospital,oncology,2023-03-24,1,57.0,120.0,18.0,540.0,0.0
HOSP-9383,The Johns Hopkins Hospital,pulmonology or infectious disease,,1,15.0,90.0,20.0,800.0,0.0
HOSP-9391,The Johns Hopkins Hospital,endocrinology,2021-07-16,1,82.0,60.0,12.0,470.0,0.0
HOSP-9392,The Johns Hopkins Hospital,cardiology,2022-10-13,1,81.0,60.0,19.0,1580.0,0.0
HOSP-9393,The Johns Hopkins Hospital,endocrinology,2021-09-24,1,3.0,45.0,24.0,1130.0,1.0
HOSP-9395,The Johns Hopkins Hospital,cardiology or internal medicine,2021-11-27,1,93.0,120.0,12.0,690.0,0.0
HOSP-9395,The Johns Hopkins Hospital,endocrinology,,1,0.0,15.0,18.0,570.0,1.0
HOSP-9396,The Johns Hopkins Hospital,cardiology or internal medicine,2021-08-19,1,14.0,15.0,4.0,1030.0,1.0
HOSP-9396,The Johns Hopkins Hospital,neurology,2022-07-28,1,56.0,120.0,13.0,540.0,0.0
HOSP-9398,The Johns Hopkins Hospital,neurology,2023-10-20,1,30.0,120.0,5.0,260.0,0.0
HOSP-9398,The Johns Hopkins Hospital,neurology,,1,10.0,60.0,16.0,510.0,1.0
HOSP-9399,The Johns Hopkins Hospital,psychiatry,2021-11-14,1,45.0,30.0,14.0,1580.0,0.0
HOSP-9400,The Johns Hopkins Hospital,nephrology,2020-10-19,1,81.0,30.0,4.0,230.0,0.0
HOSP-9401,The Johns Hopkins Hospital,dermatology,,1,52.0,15.0,25.0,240.0,0.0
HOSP-9401,The Johns Hopkins Hospital,hepatology or gastroenterology,2021-03-18,1,63.0,15.0,26.0,980.0,0.0
HOSP-9402,The Johns Hopkins Hospital,neurology,,1,67.0,45.0,4.0,680.0,0.0
HOSP-9402,The Johns Hopkins Hospital,rheumatology,2023-07-17,1,76.0,90.0,9.0,330.0,1.0
HOSP-9403,The Johns Hopkins Hospital,gastroenterology,2023-09-18,1,67.0,15.0,10.0,440.0,1.0
HOSP-9404,The Johns Hopkins Hospital,allergy and immunology,2023-03-26,1,58.0,45.0,6.0,1480.0,1.0
HOSP-9404,The Johns Hopkins Hospital,hepatology or gastroenterology,2023-12-28,1,48.0,60.0,30.0,1370.0,0.0
HOSP-9405,The Johns Hopkins Hospital,allergy and immunology,2022-12-17,1,39.0,30.0,17.0,310.0,1.0
HOSP-9406,The Johns Hopkins Hospital,gastroenterology,2023-06-30,1,87.0,45.0,25.0,390.0,1.0
HOSP-9406,The Johns Hopkins Hospital,nephrology,2022-12-28,1,86.0,15.0,1.0,580.0,1.0
HOSP-9406,The Johns Hopkins Hospital,rheumatology,2022-06-17,1,31.0,90.0,9.0,510.0,0.0
HOSP-9407,The Johns Hopkins Hospital,cardiology,2021-12-16,1,41.0,60.0,6.0,810.0,1.0
HOSP-9407,The Johns Hopkins Hospital,gastroenterology,,1,87.0,120.0,2.0,230.0,1.0
HOSP-9407,The Johns Hopkins Hospital,infectious disease,2022-07-28,1,91.0,90.0,16.0,460.0,0.0
HOSP-9409,The Johns Hopkins Hospital,hepatology,2024-01-13,1,68.0,75.0,22.0,210.0,0.0
HOSP-9410,The Johns Hopkins Hospital,allergy and immunology,,1,60.0,60.0,4.0,1480.0,1.0
HOSP-9412,The Johns Hopkins Hospital,endocrinology,2023-04-24,1,44.0,105.0,3.0,360.0,0.0
HOSP-9412,The Johns Hopkins Hospital,rheumatology,,1,81.0,120.0,13.0,1580.0,0.0
HOSP-9415,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,23.0,105.0,21.0,500.0,0.0
HOSP-9415,The Johns Hopkins Hospital,neurology,2022-10-19,1,0.0,90.0,22.0,920.0,0.0
HOSP-9416,The Johns Hopkins Hospital,gastroenterology,2023-11-14,1,43.0,105.0,14.0,720.0,0.0
HOSP-9416,The Johns Hopkins Hospital,neurology,2022-01-25,1,71.0,90.0,4.0,740.0,1.0
HOSP-9418,The Johns Hopkins Hospital,gastroenterology,,1,87.0,105.0,6.0,1020.0,0.0
HOSP-9420,The Johns Hopkins Hospital,endocrinology,2023-05-24,1,12.0,105.0,12.0,1150.0,0.0
HOSP-9424,The Johns Hopkins Hospital,neurology,2023-08-24,1,38.0,120.0,26.0,120.0,0.0
HOSP-9425,The Johns Hopkins Hospital,gastroenterology,2023-06-16,1,22.0,45.0,22.0,780.0,1.0
HOSP-9425,The Johns Hopkins Hospital,rheumatology,,1,81.0,90.0,29.0,790.0,0.0
HOSP-9427,The Johns Hopkins Hospital,cardiology or internal medicine,2021-10-25,1,44.0,30.0,13.0,1540.0,0.0
HOSP-9427,The Johns Hopkins Hospital,neurology,2020-11-25,1,24.0,75.0,12.0,1050.0,0.0
HOSP-9430,The Johns Hopkins Hospital,neurology,2022-09-30,1,63.0,15.0,19.0,1540.0,0.0
HOSP-9430,The Johns Hopkins Hospital,neurology,,1,67.0,105.0,25.0,660.0,0.0
HOSP-9431,The Johns Hopkins Hospital,cardiology or internal medicine,2021-11-19,1,91.0,120.0,5.0,650.0,1.0
HOSP-9431,The Johns Hopkins Hospital,rheumatology,,1,36.0,120.0,8.0,1140.0,1.0
HOSP-9433,The Johns Hopkins Hospital,dermatology,,1,47.0,90.0,28.0,1150.0,0.0
HOSP-9433,The Johns Hopkins Hospital,psychiatry,2023-04-21,1,81.0,75.0,6.0,980.0,0.0
HOSP-9435,The Johns Hopkins Hospital,cardiology,2021-03-18,1,90.0,105.0,19.0,440.0,0.0
HOSP-9435,The Johns Hopkins Hospital,hepatology or gastroenterology,,1,59.0,45.0,23.0,790.0,0.0
HOSP-9436,The Johns Hopkins Hospital,infectious disease,2021-07-27,1,64.0,105.0,24.0,320.0,1.0
HOSP-9437,The Johns Hopkins Hospital,cardiology,,1,2.0,30.0,2.0,810.0,1.0
HOSP-9437,The Johns Hopkins Hospital,neurology,2024-01-29,1,6.0,60.0,23.0,1410.0,1.0
HOSP-9438,The Johns Hopkins Hospital,nephrology,2021-05-15,1,9.0,90.0,18.0,430.0,0.0
HOSP-9439,The Johns Hopkins Hospital,gastroenterology,2024-04-20,1,91.0,75.0,15.0,400.0,0.0
HOSP-9440,The Johns Hopkins Hospital,cardiology or internal medicine,,1,1.0,15.0,1.0,430.0,0.0
HOSP-9441,The Johns Hopkins Hospital,neurology,,1,17.0,45.0,7.0,170.0,1.0
HOSP-9442,The Johns Hopkins Hospital,gastroenterology,2021-03-23,1,56.0,75.0,26.0,1260.0,0.0
HOSP-9443,The Johns Hopkins Hospital,gastroenterology,,1,7.0,90.0,1.0,720.0,1.0
HOSP-9445,The Johns Hopkins Hospital,cardiology or internal medicine,2022-05-15,1,37.0,90.0,29.0,640.0,0.0
HOSP-9450,The Johns Hopkins Hospital,cardiology or internal medicine,,1,46.0,120.0,4.0,1380.0,1.0
HOSP-9450,The Johns Hopkins Hospital,neurology,2021-10-24,1,81.0,60.0,18.0,1290.0,0.0
HOSP-9450,The Johns Hopkins Hospital,psychiatry,2022-09-18,1,3.0,90.0,28.0,970.0,0.0
HOSP-9451,The Johns Hopkins Hospital,hepatology or gastroenterology,2024-06-14,1,87.0,60.0,3.0,1060.0,0.0
HOSP-9451,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,80.0,30.0,1.0,660.0,0.0
HOSP-9453,The Johns Hopkins Hospital,cardiology,2024-04-19,1,84.0,30.0,29.0,290.0,1.0
HOSP-9453,The Johns Hopkins Hospital,cardiology,,1,22.0,30.0,21.0,120.0,0.0
HOSP-9453,The Johns Hopkins Hospital,hepatology or gastroenterology,,1,66.0,15.0,20.0,780.0,0.0
HOSP-9453,The Johns Hopkins Hospital,psychiatry,,1,80.0,75.0,5.0,210.0,0.0
HOSP-9453,The Johns Hopkins Hospital,rheumatology,2022-12-28,1,52.0,30.0,17.0,1500.0,0.0
HOSP-9458,The Johns Hopkins Hospital,infectious disease,2024-01-29,1,40.0,15.0,15.0,1190.0,0.0
HOSP-9458,The Johns Hopkins Hospital,neurology,,1,20.0,90.0,24.0,560.0,0.0
HOSP-9458,The Johns Hopkins Hospital,rheumatology,2020-12-22,1,42.0,120.0,10.0,1440.0,0.0
HOSP-9460,The Johns Hopkins Hospital,neurology,2022-12-29,1,62.0,120.0,26.0,1050.0,1.0
HOSP-9461,The Johns Hopkins Hospital,cardiology,2021-03-13,1,64.0,75.0,8.0,590.0,1.0
HOSP-9462,The Johns Hopkins Hospital,psychiatry,2023-07-25,1,87.0,120.0,25.0,820.0,1.0
HOSP-9463,The Johns Hopkins Hospital,allergy and immunology,2021-09-17,1,15.0,15.0,2.0,250.0,1.0
HOSP-9463,The Johns Hopkins Hospital,infectious disease,2021-04-14,1,45.0,120.0,30.0,120.0,0.0
HOSP-9463,The Johns Hopkins Hospital,neurology,,1,92.0,60.0,13.0,170.0,1.0
HOSP-9463,The Johns Hopkins Hospital,pulmonology,2022-12-20,1,73.0,120.0,24.0,130.0,0.0
HOSP-9463,The Johns Hopkins Hospital,pulmonology or infectious disease,,1,72.0,15.0,7.0,540.0,0.0
HOSP-9465,The Johns Hopkins Hospital,neurology,,1,40.0,15.0,11.0,260.0,1.0
HOSP-9467,The Johns Hopkins Hospital,gastroenterology,2022-11-23,1,25.0,120.0,17.0,670.0,0.0
HOSP-9467,The Johns Hopkins Hospital,rheumatology,2022-09-30,1,50.0,75.0,21.0,1400.0,0.0
HOSP-9468,The Johns Hopkins Hospital,pulmonology,,1,82.0,105.0,3.0,1570.0,0.0
HOSP-9469,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,87.0,90.0,18.0,950.0,0.0
HOSP-9473,The Johns Hopkins Hospital,infectious disease,2021-10-13,1,57.0,120.0,28.0,1540.0,0.0
HOSP-9473,The Johns Hopkins Hospital,neurology,2023-11-15,1,46.0,105.0,9.0,900.0,0.0
HOSP-9474,The Johns Hopkins Hospital,cardiology or internal medicine,2022-08-24,1,73.0,30.0,10.0,1350.0,0.0
HOSP-9474,The Johns Hopkins Hospital,neurology,2022-04-20,1,21.0,15.0,20.0,510.0,0.0
HOSP-9475,The Johns Hopkins Hospital,pulmonology or infectious disease,,1,46.0,120.0,30.0,1600.0,0.0
HOSP-9476,The Johns Hopkins Hospital,neurology,2022-09-14,1,10.0,90.0,17.0,190.0,0.0
HOSP-9477,The Johns Hopkins Hospital,rheumatology,2021-06-20,1,72.0,30.0,29.0,1070.0,0.0
HOSP-9479,The Johns Hopkins Hospital,neurology,2023-03-20,1,53.0,90.0,23.0,1500.0,1.0
HOSP-9486,The Johns Hopkins Hospital,allergy and immunology,,1,86.0,45.0,8.0,1500.0,0.0
HOSP-9487,The Johns Hopkins Hospital,gastroenterology,2022-04-30,1,9.0,30.0,22.0,970.0,0.0
HOSP-9489,The Johns Hopkins Hospital,neurology,2023-10-19,1,22.0,30.0,17.0,630.0,0.0
HOSP-9490,The Johns Hopkins Hospital,neurology,,1,12.0,60.0,5.0,1270.0,1.0
HOSP-9491,The Johns Hopkins Hospital,neurology,2022-04-20,1,49.0,120.0,30.0,1030.0,1.0
HOSP-9493,The Johns Hopkins Hospital,neurology,,1,76.0,45.0,16.0,1110.0,1.0
HOSP-9494,The Johns Hopkins Hospital,hepatology,,1,39.0,60.0,22.0,120.0,0.0
HOSP-9495,The Johns Hopkins Hospital,gastroenterology,2020-11-25,1,75.0,75.0,2.0,260.0,1.0
HOSP-9495,The Johns Hopkins Hospital,infectious disease or internal medicine,2023-09-22,1,59.0,45.0,3.0,710.0,0.0
HOSP-9496,The Johns Hopkins Hospital,gastroenterology,,1,11.0,60.0,16.0,1530.0,0.0
HOSP-9496,The Johns Hopkins Hospital,psychiatry,2024-03-23,1,1.0,75.0,11.0,1130.0,0.0
HOSP-9497,The Johns Hopkins Hospital,allergy and immunology,,1,24.0,75.0,19.0,1010.0,0.0
HOSP-9497,The Johns Hopkins Hospital,cardiology,2021-08-13,1,37.0,75.0,30.0,580.0,0.0
HOSP-9498,The Johns Hopkins Hospital,endocrinology,,1,72.0,90.0,2.0,620.0,0.0
HOSP-9499,The Johns Hopkins Hospital,infectious disease,2022-06-23,1,53.0,120.0,10.0,1440.0,0.0
HOSP-9499,The Johns Hopkins Hospital,neurology,2022-10-14,1,15.0,105.0,21.0,1070.0,0.0
HOSP-9499,The Johns Hopkins Hospital,neurology,2022-11-23,1,38.0,30.0,9.0,1230.0,0.0
HOSP-9501,The Johns Hopkins Hospital,neurology,2020-12-21,1,19.0,15.0,7.0,1360.0,1.0
HOSP-9503,The Johns Hopkins Hospital,allergy and immunology,,1,18.0,15.0,8.0,100.0,1.0
HOSP-9503,The Johns Hopkins Hospital,pulmonology,2020-11-30,1,75.0,105.0,28.0,520.0,1.0
HOSP-9505,The Johns Hopkins Hospital,gastroenterology,2020-08-16,1,66.0,15.0,16.0,1080.0,0.0
HOSP-9506,The Johns Hopkins Hospital,nephrology,2024-05-24,1,85.0,90.0,12.0,860.0,1.0
HOSP-9506,The Johns Hopkins Hospital,pulmonology,2022-04-25,1,46.0,60.0,24.0,1060.0,0.0
HOSP-9507,The Johns Hopkins Hospital,psychiatry,,1,46.0,120.0,18.0,1570.0,1.0
HOSP-9507,The Johns Hopkins Hospital,rheumatology,,1,86.0,60.0,16.0,550.0,0.0
HOSP-9509,The Johns Hopkins Hospital,oncology,,1,55.0,105.0,5.0,350.0,1.0
HOSP-9511,The Johns Hopkins Hospital,cardiology,2021-04-19,1,81.0,15.0,14.0,320.0,0.0
HOSP-9512,The Johns Hopkins Hospital,cardiology or internal medicine,2021-05-29,1,94.0,15.0,5.0,310.0,0.0
HOSP-9512,The Johns Hopkins Hospital,pulmonology,2021-03-17,1,50.0,60.0,3.0,890.0,1.0
HOSP-9512,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2024-01-31,1,94.0,90.0,3.0,570.0,0.0
HOSP-9514,The Johns Hopkins Hospital,pulmonology,2021-07-20,1,42.0,60.0,12.0,360.0,0.0
HOSP-9514,The Johns Hopkins Hospital,rheumatology,,1,35.0,60.0,17.0,190.0,0.0
HOSP-9515,The Johns Hopkins Hospital,allergy and immunology,,1,67.0,120.0,16.0,120.0,0.0
HOSP-9515,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2021-08-15,1,48.0,105.0,25.0,440.0,0.0
HOSP-9516,The Johns Hopkins Hospital,neurology,2021-10-15,1,88.0,120.0,11.0,940.0,1.0
HOSP-9517,The Johns Hopkins Hospital,rheumatology,2021-09-23,1,39.0,15.0,10.0,310.0,1.0
HOSP-9518,The Johns Hopkins Hospital,pulmonology or infectious disease,,1,17.0,75.0,14.0,810.0,0.0
HOSP-9521,The Johns Hopkins Hospital,hepatology,2022-09-25,1,29.0,45.0,23.0,180.0,1.0
HOSP-9524,The Johns Hopkins Hospital,allergy and immunology,2021-10-21,1,19.0,45.0,22.0,1190.0,1.0
HOSP-9524,The Johns Hopkins Hospital,hepatology or gastroenterology,2024-01-28,1,20.0,30.0,21.0,850.0,1.0
HOSP-9524,The Johns Hopkins Hospital,nephrology,2020-12-18,1,6.0,60.0,9.0,900.0,1.0
HOSP-9525,The Johns Hopkins Hospital,pulmonology,2021-10-13,1,78.0,90.0,24.0,820.0,0.0
HOSP-9526,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,22.0,45.0,10.0,1290.0,1.0
HOSP-9527,The Johns Hopkins Hospital,oncology,,1,65.0,90.0,20.0,470.0,0.0
HOSP-9531,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,25.0,75.0,24.0,180.0,0.0
HOSP-9532,The Johns Hopkins Hospital,oncology,,1,82.0,90.0,27.0,810.0,0.0
HOSP-9532,The Johns Hopkins Hospital,rheumatology,,1,18.0,15.0,30.0,1520.0,1.0
HOSP-9533,The Johns Hopkins Hospital,allergy and immunology,2024-05-22,1,24.0,15.0,8.0,320.0,1.0
HOSP-9533,The Johns Hopkins Hospital,gastroenterology,2023-09-19,1,83.0,30.0,2.0,800.0,0.0
HOSP-9533,The Johns Hopkins Hospital,infectious disease or internal medicine,2022-03-16,1,2.0,30.0,7.0,1530.0,0.0
HOSP-9534,The Johns Hopkins Hospital,oncology,2021-11-28,1,62.0,105.0,14.0,630.0,0.0
HOSP-9534,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2020-10-31,1,92.0,90.0,30.0,920.0,1.0
HOSP-9534,The Johns Hopkins Hospital,rheumatology,,1,76.0,15.0,25.0,420.0,1.0
HOSP-9535,The Johns Hopkins Hospital,gastroenterology,,1,64.0,45.0,8.0,1380.0,0.0
HOSP-9535,The Johns Hopkins Hospital,psychiatry,2021-07-13,1,35.0,90.0,19.0,590.0,1.0
HOSP-9536,The Johns Hopkins Hospital,gastroenterology,2021-03-21,1,95.0,105.0,23.0,400.0,0.0
HOSP-9536,The Johns Hopkins Hospital,pulmonology or infectious disease,2020-10-25,1,57.0,90.0,16.0,110.0,0.0
HOSP-9538,The Johns Hopkins Hospital,dermatology,2024-02-22,1,50.0,75.0,9.0,700.0,0.0
HOSP-9539,The Johns Hopkins Hospital,hepatology or gastroenterology,2023-04-13,1,49.0,15.0,10.0,460.0,0.0
HOSP-9539,The Johns Hopkins Hospital,neurology,2022-08-30,1,47.0,90.0,7.0,1100.0,0.0
HOSP-9540,The Johns Hopkins Hospital,gastroenterology,2020-12-28,1,19.0,120.0,25.0,990.0,0.0
HOSP-9542,The Johns Hopkins Hospital,pulmonology or infectious disease,2023-01-18,1,18.0,15.0,22.0,910.0,0.0
HOSP-9546,The Johns Hopkins Hospital,infectious disease,2024-01-13,1,38.0,105.0,10.0,1120.0,0.0
HOSP-9546,The Johns Hopkins Hospital,rheumatology,,1,86.0,90.0,15.0,840.0,0.0
HOSP-9547,The Johns Hopkins Hospital,infectious disease,,2,32.5,82.5,10.5,490.0,0.0
HOSP-9548,The Johns Hopkins Hospital,neurology,2021-09-30,1,88.0,60.0,28.0,1520.0,0.0
HOSP-9549,The Johns Hopkins Hospital,gastroenterology,2024-06-15,1,19.0,105.0,9.0,150.0,1.0
HOSP-9549,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2023-07-31,1,45.0,120.0,18.0,240.0,0.0
HOSP-9552,The Johns Hopkins Hospital,cardiology or internal medicine,2023-06-26,1,17.0,120.0,3.0,320.0,0.0
HOSP-9552,The Johns Hopkins Hospital,neurology,2024-03-30,1,3.0,30.0,7.0,1400.0,0.0
HOSP-9554,The Johns Hopkins Hospital,infectious disease,2022-10-19,1,56.0,120.0,23.0,290.0,0.0
HOSP-9554,The Johns Hopkins Hospital,psychiatry,2024-06-26,1,18.0,45.0,21.0,340.0,0.0
HOSP-9555,The Johns Hopkins Hospital,gastroenterology,2024-05-14,1,73.0,30.0,1.0,700.0,0.0
HOSP-9555,The Johns Hopkins Hospital,infectious disease,2022-07-20,1,28.0,120.0,6.0,1510.0,0.0
HOSP-9556,The Johns Hopkins Hospital,infectious disease,2023-06-26,1,50.0,90.0,19.0,430.0,0.0
HOSP-9556,The Johns Hopkins Hospital,psychiatry,2023-09-14,1,3.0,30.0,26.0,400.0,0.0
HOSP-9557,The Johns Hopkins Hospital,gastroenterology,2023-06-29,1,58.0,60.0,28.0,510.0,0.0
HOSP-9557,The Johns Hopkins Hospital,neurology,2020-11-27,1,54.0,45.0,25.0,870.0,0.0
HOSP-9558,The Johns Hopkins Hospital,neurology,2020-09-26,1,75.0,15.0,10.0,1490.0,0.0
HOSP-9559,The Johns Hopkins Hospital,gastroenterology,,1,86.0,30.0,14.0,1590.0,1.0
HOSP-9561,The Johns Hopkins Hospital,gastroenterology,,1,2.0,45.0,11.0,170.0,0.0
HOSP-9561,The Johns Hopkins Hospital,neurology,2023-10-14,1,83.0,75.0,10.0,1330.0,0.0
HOSP-9563,The Johns Hopkins Hospital,gastroenterology,2024-02-24,1,74.0,60.0,1.0,1360.0,0.0
HOSP-9564,The Johns Hopkins Hospital,oncology,2022-03-21,1,84.0,90.0,24.0,1070.0,1.0
HOSP-9565,The Johns Hopkins Hospital,dermatology,2021-09-29,1,58.0,90.0,6.0,800.0,0.0
HOSP-9566,The Johns Hopkins Hospital,cardiology,2023-01-19,1,94.0,60.0,25.0,910.0,1.0
HOSP-9566,The Johns Hopkins Hospital,psychiatry,2021-02-22,1,69.0,30.0,29.0,560.0,0.0
HOSP-9567,The Johns Hopkins Hospital,infectious disease,2022-05-20,1,29.0,105.0,22.0,1310.0,0.0
HOSP-9567,The Johns Hopkins Hospital,urology or nephrology,,1,89.0,30.0,18.0,420.0,1.0
HOSP-9570,The Johns Hopkins Hospital,gastroenterology,2022-07-19,1,86.0,45.0,24.0,260.0,0.0
HOSP-9571,The Johns Hopkins Hospital,psychiatry,,1,33.0,105.0,20.0,1240.0,1.0
HOSP-9571,The Johns Hopkins Hospital,rheumatology,2023-01-17,1,40.0,90.0,20.0,190.0,0.0
HOSP-9573,The Johns Hopkins Hospital,dermatology,2020-09-17,1,47.0,120.0,15.0,640.0,0.0
HOSP-9574,The Johns Hopkins Hospital,dermatology,,1,2.0,75.0,20.0,1310.0,1.0
HOSP-9574,The Johns Hopkins Hospital,pulmonology or allergy and immunology,2022-09-23,1,46.0,15.0,18.0,1010.0,0.0
HOSP-9576,The Johns Hopkins Hospital,neurology,,1,72.0,60.0,18.0,930.0,1.0
HOSP-9577,The Johns Hopkins Hospital,cardiology or internal medicine,2021-11-25,1,10.0,105.0,15.0,800.0,0.0
HOSP-9577,The Johns Hopkins Hospital,neurology,2023-08-14,1,1.0,30.0,25.0,1090.0,0.0
HOSP-9577,The Johns Hopkins Hospital,neurology,,1,17.0,90.0,6.0,1260.0,0.0
HOSP-9577,The Johns Hopkins Hospital,pulmonology,2022-06-29,1,13.0,30.0,17.0,530.0,0.0
HOSP-9579,The Johns Hopkins Hospital,pulmonology,,1,80.0,45.0,25.0,1210.0,0.0
HOSP-9581,The Johns Hopkins Hospital,gastroenterology,2023-10-20,1,90.0,105.0,18.0,580.0,1.0
HOSP-9584,The Johns Hopkins Hospital,nephrology,,1,12.0,120.0,28.0,690.0,0.0
HOSP-9585,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,33.0,30.0,27.0,620.0,0.0
HOSP-9587,The Johns Hopkins Hospital,psychiatry,2023-09-25,1,74.0,15.0,5.0,170.0,0.0
HOSP-9588,The Johns Hopkins Hospital,neurology,2023-01-21,1,66.0,75.0,22.0,1250.0,0.0
HOSP-9589,The Johns Hopkins Hospital,hepatology,,1,91.0,75.0,16.0,540.0,0.0
HOSP-9589,The Johns Hopkins Hospital,psychiatry,2022-05-27,1,89.0,75.0,23.0,1160.0,0.0
HOSP-9590,The Johns Hopkins Hospital,infectious disease or internal medicine,2024-05-30,1,78.0,90.0,15.0,1550.0,0.0
HOSP-9590,The Johns Hopkins Hospital,neurology,2022-10-13,1,29.0,30.0,17.0,590.0,1.0
HOSP-9591,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,30.0,120.0,1.0,520.0,0.0
HOSP-9592,The Johns Hopkins Hospital,endocrinology,2021-08-26,1,59.0,60.0,27.0,900.0,0.0
HOSP-9593,The Johns Hopkins Hospital,neurology,,1,15.0,45.0,26.0,1210.0,1.0
HOSP-9594,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,76.0,15.0,23.0,1390.0,0.0
HOSP-9595,The Johns Hopkins Hospital,rheumatology,2023-09-18,1,75.0,45.0,20.0,530.0,0.0
HOSP-9596,The Johns Hopkins Hospital,cardiology,2020-10-18,1,42.0,15.0,29.0,560.0,0.0
HOSP-9596,The Johns Hopkins Hospital,neurology,,1,33.0,105.0,16.0,120.0,0.0
HOSP-9597,The Johns Hopkins Hospital,endocrinology,,1,89.0,15.0,30.0,1520.0,1.0
HOSP-9598,The Johns Hopkins Hospital,psychiatry,,1,13.0,60.0,17.0,990.0,1.0
HOSP-9600,The Johns Hopkins Hospital,cardiology,,1,19.0,75.0,30.0,420.0,0.0
HOSP-9600,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,84.0,75.0,7.0,390.0,1.0
HOSP-9601,The Johns Hopkins Hospital,nephrology,,1,12.0,75.0,23.0,1360.0,1.0
HOSP-9601,The Johns Hopkins Hospital,neurology,,1,64.0,45.0,6.0,410.0,1.0
HOSP-9602,The Johns Hopkins Hospital,allergy and immunology,,1,24.0,75.0,2.0,270.0,1.0
HOSP-9603,The Johns Hopkins Hospital,neurology,2021-10-23,1,26.0,105.0,13.0,220.0,0.0
HOSP-9604,The Johns Hopkins Hospital,neurology,,1,27.0,105.0,21.0,340.0,0.0
HOSP-9605,The Johns Hopkins Hospital,endocrinology,,1,46.0,45.0,25.0,1490.0,0.0
HOSP-9605,The Johns Hopkins Hospital,gastroenterology,2022-03-26,1,5.0,60.0,9.0,1010.0,0.0
HOSP-9605,The Johns Hopkins Hospital,neurology,,1,6.0,90.0,2.0,480.0,0.0
HOSP-9605,The Johns Hopkins Hospital,urology or nephrology,2021-11-21,1,36.0,75.0,22.0,1310.0,1.0
HOSP-9607,The Johns Hopkins Hospital,allergy and immunology,2023-06-15,1,66.0,75.0,15.0,920.0,1.0
HOSP-9608,The Johns Hopkins Hospital,infectious disease or internal medicine,,1,80.0,15.0,18.0,280.0,0.0
HOSP-9608,The Johns Hopkins Hospital,psychiatry,,1,75.0,30.0,13.0,670.0,0.0
HOSP-9609,The Johns Hopkins Hospital,infectious disease,,1,29.0,105.0,27.0,1120.0,1.0
HOSP-9610,The Johns Hopkins Hospital,allergy and immunology,,1,49.0,105.0,19.0,1220.0,0.0
HOSP-9610,The Johns Hopkins Hospital,psychiatry,2021-08-19,1,66.0,15.0,14.0,280.0,0.0
HOSP-9611,The Johns Hopkins Hospital,pulmonology,2023-06-21,1,65.0,60.0,19.0,1260.0,1.0
HOSP-9611,The Johns Hopkins Hospital,rheumatology,2020-09-14,1,14.0,75.0,28.0,1540.0,1.0
HOSP-9612,The Johns Hopkins Hospital,neurology,,1,78.0,60.0,30.0,1440.0,0.0
HOSP-9612,The Johns Hopkins Hospital,pulmonology or allergy and immunology,,1,63.0,45.0,4.0,1030.0,0.0
HOSP-9613,The Johns Hopkins Hospital,allergy and immunology,,1,26.0,30.0,14.0,1430.0,0.0
