resource_utilization_id,hospital_id,hospital_name,resource_type,date,department_id,department_name,ward_id,ward_name,shift,total_units_available,units_in_use,utilization_rate_pct,doctor_count,nurse_count,technician_count,pharmacist_count,admin_count,drug_id,drug_name,drug_category,reorder_level_threshold,shortage_flag,manufacturer_name,reliability_rating
10398,1,HMIS Hospital,Bed,2024-04-30,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10399,1,HMIS Hospital,Bed,2024-05-01,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10400,1,HMIS Hospital,Bed,2024-05-02,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10401,1,HMIS Hospital,Bed,2024-05-03,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10402,1,HMIS Hospital,Bed,2024-05-04,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10403,1,HMIS Hospital,Bed,2024-05-05,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10404,1,HMIS Hospital,Bed,2024-05-06,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10405,1,HMIS Hospital,Bed,2024-05-07,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10406,1,HMIS Hospital,Bed,2024-05-08,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10407,1,HMIS Hospital,Bed,2024-05-09,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10408,1,HMIS Hospital,Bed,2024-05-10,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10409,1,HMIS Hospital,Bed,2024-05-11,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10410,1,HMIS Hospital,Bed,2024-05-12,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10411,1,HMIS Hospital,Bed,2024-05-13,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10412,1,HMIS Hospital,Bed,2024-05-14,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10413,1,HMIS Hospital,Bed,2024-05-15,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10414,1,HMIS Hospital,Bed,2024-05-16,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10415,1,HMIS Hospital,Bed,2024-05-17,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10416,1,HMIS Hospital,Bed,2024-05-18,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10417,1,HMIS Hospital,Bed,2024-05-19,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10418,1,HMIS Hospital,Bed,2024-05-20,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10419,1,HMIS Hospital,Bed,2024-05-21,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10420,1,HMIS Hospital,Bed,2024-05-22,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10421,1,HMIS Hospital,Bed,2024-05-23,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10422,1,HMIS Hospital,Bed,2024-05-24,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10423,1,HMIS Hospital,Bed,2024-05-25,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10424,1,HMIS Hospital,Bed,2024-05-26,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10425,1,HMIS Hospital,Bed,2024-05-27,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10426,1,HMIS Hospital,Bed,2024-05-28,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10427,1,HMIS Hospital,Bed,2024-05-29,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10428,1,HMIS Hospital,Bed,2024-05-30,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10429,1,HMIS Hospital,Bed,2024-05-31,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10430,1,HMIS Hospital,Bed,2024-06-01,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10431,1,HMIS Hospital,Bed,2024-06-02,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10432,1,HMIS Hospital,Bed,2024-06-03,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10433,1,HMIS Hospital,Bed,2024-06-04,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10434,1,HMIS Hospital,Bed,2024-06-05,5,Orthopedics,,,,50,7,14.0,,,,,,,,,,,,
10435,1,HMIS Hospital,Bed,2024-06-06,5,Orthopedics,,,,50,7,14.0,,,,,,,,,,,,
10436,1,HMIS Hospital,Bed,2024-06-07,5,Orthopedics,,,,50,7,14.0,,,,,,,,,,,,
10437,1,HMIS Hospital,Bed,2024-06-08,5,Orthopedics,,,,50,4,8.0,,,,,,,,,,,,
10438,1,HMIS Hospital,Bed,2024-06-09,5,Orthopedics,,,,50,5,10.0,,,,,,,,,,,,
10439,1,HMIS Hospital,Bed,2024-06-10,5,Orthopedics,,,,50,8,16.0,,,,,,,,,,,,
10440,1,HMIS Hospital,Bed,2024-06-11,5,Orthopedics,,,,50,7,14.0,,,,,,,,,,,,
10441,1,HMIS Hospital,Bed,2024-06-12,5,Orthopedics,,,,50,6,12.0,,,,,,,,,,,,
10442,1,HMIS Hospital,Bed,2024-06-13,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10443,1,HMIS Hospital,Bed,2024-06-14,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10444,1,HMIS Hospital,Bed,2024-06-15,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10445,1,HMIS Hospital,Bed,2024-06-16,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10446,1,HMIS Hospital,Bed,2024-06-17,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10447,1,HMIS Hospital,Bed,2024-06-18,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10448,1,HMIS Hospital,Bed,2024-06-19,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10449,1,HMIS Hospital,Bed,2024-06-20,5,Orthopedics,,,,50,16,32.0,,,,,,,,,,,,
10450,1,HMIS Hospital,Bed,2024-06-21,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10451,1,HMIS Hospital,Bed,2024-06-22,5,Orthopedics,,,,50,18,36.0,,,,,,,,,,,,
10452,1,HMIS Hospital,Bed,2024-06-23,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10453,1,HMIS Hospital,Bed,2024-06-24,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10454,1,HMIS Hospital,Bed,2024-06-25,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10455,1,HMIS Hospital,Bed,2024-06-26,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10456,1,HMIS Hospital,Bed,2024-06-27,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10457,1,HMIS Hospital,Bed,2024-06-28,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10458,1,HMIS Hospital,Bed,2024-06-29,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10459,1,HMIS Hospital,Bed,2024-06-30,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10460,1,HMIS Hospital,Bed,2024-07-01,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10461,1,HMIS Hospital,Bed,2024-07-02,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10462,1,HMIS Hospital,Bed,2024-07-03,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10463,1,HMIS Hospital,Bed,2024-07-04,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10464,1,HMIS Hospital,Bed,2024-07-05,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10465,1,HMIS Hospital,Bed,2024-07-06,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10466,1,HMIS Hospital,Bed,2024-07-07,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10467,1,HMIS Hospital,Bed,2024-07-08,5,Orthopedics,,,,50,8,16.0,,,,,,,,,,,,
10468,1,HMIS Hospital,Bed,2024-07-09,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10469,1,HMIS Hospital,Bed,2024-07-10,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10470,1,HMIS Hospital,Bed,2024-07-11,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10471,1,HMIS Hospital,Bed,2024-07-12,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10472,1,HMIS Hospital,Bed,2024-07-13,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10473,1,HMIS Hospital,Bed,2024-07-14,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10474,1,HMIS Hospital,Bed,2024-07-15,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10475,1,HMIS Hospital,Bed,2024-07-16,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10476,1,HMIS Hospital,Bed,2024-07-17,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10477,1,HMIS Hospital,Bed,2024-07-18,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10478,1,HMIS Hospital,Bed,2024-07-19,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10479,1,HMIS Hospital,Bed,2024-07-20,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10480,1,HMIS Hospital,Bed,2024-07-21,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10481,1,HMIS Hospital,Bed,2024-07-22,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10482,1,HMIS Hospital,Bed,2024-07-23,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10483,1,HMIS Hospital,Bed,2024-07-24,5,Orthopedics,,,,50,16,32.0,,,,,,,,,,,,
10484,1,HMIS Hospital,Bed,2024-07-25,5,Orthopedics,,,,50,18,36.0,,,,,,,,,,,,
10485,1,HMIS Hospital,Bed,2024-07-26,5,Orthopedics,,,,50,18,36.0,,,,,,,,,,,,
10486,1,HMIS Hospital,Bed,2024-07-27,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10487,1,HMIS Hospital,Bed,2024-07-28,5,Orthopedics,,,,50,16,32.0,,,,,,,,,,,,
10488,1,HMIS Hospital,Bed,2024-07-29,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10489,1,HMIS Hospital,Bed,2024-07-30,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10490,1,HMIS Hospital,Bed,2024-07-31,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10491,1,HMIS Hospital,Bed,2024-08-01,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10492,1,HMIS Hospital,Bed,2024-08-02,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10493,1,HMIS Hospital,Bed,2024-08-03,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10494,1,HMIS Hospital,Bed,2024-08-04,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10495,1,HMIS Hospital,Bed,2024-08-05,5,Orthopedics,,,,50,16,32.0,,,,,,,,,,,,
10496,1,HMIS Hospital,Bed,2024-08-06,5,Orthopedics,,,,50,19,38.0,,,,,,,,,,,,
10497,1,HMIS Hospital,Bed,2024-08-07,5,Orthopedics,,,,50,18,36.0,,,,,,,,,,,,
10498,1,HMIS Hospital,Bed,2024-08-08,5,Orthopedics,,,,50,16,32.0,,,,,,,,,,,,
10499,1,HMIS Hospital,Bed,2024-08-09,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10500,1,HMIS Hospital,Bed,2024-08-10,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10501,1,HMIS Hospital,Bed,2024-08-11,5,Orthopedics,,,,50,16,32.0,,,,,,,,,,,,
10502,1,HMIS Hospital,Bed,2024-08-12,5,Orthopedics,,,,50,16,32.0,,,,,,,,,,,,
10503,1,HMIS Hospital,Bed,2024-08-13,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10504,1,HMIS Hospital,Bed,2024-08-14,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10505,1,HMIS Hospital,Bed,2024-08-15,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10506,1,HMIS Hospital,Bed,2024-08-16,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10507,1,HMIS Hospital,Bed,2024-08-17,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10508,1,HMIS Hospital,Bed,2024-08-18,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10509,1,HMIS Hospital,Bed,2024-08-19,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10510,1,HMIS Hospital,Bed,2024-08-20,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10511,1,HMIS Hospital,Bed,2024-08-21,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10512,1,HMIS Hospital,Bed,2024-08-22,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10513,1,HMIS Hospital,Bed,2024-08-23,5,Orthopedics,,,,50,8,16.0,,,,,,,,,,,,
10514,1,HMIS Hospital,Bed,2024-08-24,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10515,1,HMIS Hospital,Bed,2024-08-25,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10516,1,HMIS Hospital,Bed,2024-08-26,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10517,1,HMIS Hospital,Bed,2024-08-27,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10518,1,HMIS Hospital,Bed,2024-08-28,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10519,1,HMIS Hospital,Bed,2024-08-29,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10520,1,HMIS Hospital,Bed,2024-08-30,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10521,1,HMIS Hospital,Bed,2024-08-31,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10522,1,HMIS Hospital,Bed,2024-09-01,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10523,1,HMIS Hospital,Bed,2024-09-02,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10524,1,HMIS Hospital,Bed,2024-09-03,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10525,1,HMIS Hospital,Bed,2024-09-04,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10526,1,HMIS Hospital,Bed,2024-09-05,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10527,1,HMIS Hospital,Bed,2024-09-06,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10528,1,HMIS Hospital,Bed,2024-09-07,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10529,1,HMIS Hospital,Bed,2024-09-08,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10530,1,HMIS Hospital,Bed,2024-09-09,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10531,1,HMIS Hospital,Bed,2024-09-10,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10532,1,HMIS Hospital,Bed,2024-09-11,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10533,1,HMIS Hospital,Bed,2024-09-12,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10534,1,HMIS Hospital,Bed,2024-09-13,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10535,1,HMIS Hospital,Bed,2024-09-14,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10536,1,HMIS Hospital,Bed,2024-09-15,5,Orthopedics,,,,50,20,40.0,,,,,,,,,,,,
10537,1,HMIS Hospital,Bed,2024-09-16,5,Orthopedics,,,,50,21,42.0,,,,,,,,,,,,
10538,1,HMIS Hospital,Bed,2024-09-17,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10539,1,HMIS Hospital,Bed,2024-09-18,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10540,1,HMIS Hospital,Bed,2024-09-19,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10541,1,HMIS Hospital,Bed,2024-09-20,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10542,1,HMIS Hospital,Bed,2024-09-21,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10543,1,HMIS Hospital,Bed,2024-09-22,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10544,1,HMIS Hospital,Bed,2024-09-23,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10545,1,HMIS Hospital,Bed,2024-09-24,5,Orthopedics,,,,50,19,38.0,,,,,,,,,,,,
10546,1,HMIS Hospital,Bed,2024-09-25,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10547,1,HMIS Hospital,Bed,2024-09-26,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10548,1,HMIS Hospital,Bed,2024-09-27,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10549,1,HMIS Hospital,Bed,2024-09-28,5,Orthopedics,,,,50,19,38.0,,,,,,,,,,,,
10550,1,HMIS Hospital,Bed,2024-09-29,5,Orthopedics,,,,50,18,36.0,,,,,,,,,,,,
10551,1,HMIS Hospital,Bed,2024-09-30,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10552,1,HMIS Hospital,Bed,2024-10-01,5,Orthopedics,,,,50,19,38.0,,,,,,,,,,,,
10553,1,HMIS Hospital,Bed,2024-10-02,5,Orthopedics,,,,50,21,42.0,,,,,,,,,,,,
10554,1,HMIS Hospital,Bed,2024-10-03,5,Orthopedics,,,,50,19,38.0,,,,,,,,,,,,
10555,1,HMIS Hospital,Bed,2024-10-04,5,Orthopedics,,,,50,20,40.0,,,,,,,,,,,,
10556,1,HMIS Hospital,Bed,2024-10-05,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10557,1,HMIS Hospital,Bed,2024-10-06,5,Orthopedics,,,,50,20,40.0,,,,,,,,,,,,
10558,1,HMIS Hospital,Bed,2024-10-07,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10559,1,HMIS Hospital,Bed,2024-10-08,5,Orthopedics,,,,50,18,36.0,,,,,,,,,,,,
10560,1,HMIS Hospital,Bed,2024-10-09,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10561,1,HMIS Hospital,Bed,2024-10-10,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10562,1,HMIS Hospital,Bed,2024-10-11,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10563,1,HMIS Hospital,Bed,2024-10-12,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10564,1,HMIS Hospital,Bed,2024-10-13,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10565,1,HMIS Hospital,Bed,2024-10-14,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10566,1,HMIS Hospital,Bed,2024-10-15,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10567,1,HMIS Hospital,Bed,2024-10-16,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10568,1,HMIS Hospital,Bed,2024-10-17,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10569,1,HMIS Hospital,Bed,2024-10-18,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10570,1,HMIS Hospital,Bed,2024-10-19,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10571,1,HMIS Hospital,Bed,2024-10-20,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10572,1,HMIS Hospital,Bed,2024-10-21,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10573,1,HMIS Hospital,Bed,2024-10-22,5,Orthopedics,,,,50,8,16.0,,,,,,,,,,,,
10574,1,HMIS Hospital,Bed,2024-10-23,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10575,1,HMIS Hospital,Bed,2024-10-24,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10576,1,HMIS Hospital,Bed,2024-10-25,5,Orthopedics,,,,50,19,38.0,,,,,,,,,,,,
10577,1,HMIS Hospital,Bed,2024-10-26,5,Orthopedics,,,,50,21,42.0,,,,,,,,,,,,
10578,1,HMIS Hospital,Bed,2024-10-27,5,Orthopedics,,,,50,23,46.0,,,,,,,,,,,,
10579,1,HMIS Hospital,Bed,2024-10-28,5,Orthopedics,,,,50,19,38.0,,,,,,,,,,,,
10580,1,HMIS Hospital,Bed,2024-10-29,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10581,1,HMIS Hospital,Bed,2024-10-30,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10582,1,HMIS Hospital,Bed,2024-10-31,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10583,1,HMIS Hospital,Bed,2024-11-01,5,Orthopedics,,,,50,16,32.0,,,,,,,,,,,,
10584,1,HMIS Hospital,Bed,2024-11-02,5,Orthopedics,,,,50,23,46.0,,,,,,,,,,,,
10585,1,HMIS Hospital,Bed,2024-11-03,5,Orthopedics,,,,50,23,46.0,,,,,,,,,,,,
10586,1,HMIS Hospital,Bed,2024-11-04,5,Orthopedics,,,,50,21,42.0,,,,,,,,,,,,
10587,1,HMIS Hospital,Bed,2024-11-05,5,Orthopedics,,,,50,19,38.0,,,,,,,,,,,,
10588,1,HMIS Hospital,Bed,2024-11-06,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10589,1,HMIS Hospital,Bed,2024-11-07,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10590,1,HMIS Hospital,Bed,2024-11-08,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10591,1,HMIS Hospital,Bed,2024-11-09,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10592,1,HMIS Hospital,Bed,2024-11-10,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10593,1,HMIS Hospital,Bed,2024-11-11,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10594,1,HMIS Hospital,Bed,2024-11-12,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10595,1,HMIS Hospital,Bed,2024-11-13,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10596,1,HMIS Hospital,Bed,2024-11-14,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10597,1,HMIS Hospital,Bed,2024-11-15,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10598,1,HMIS Hospital,Bed,2024-11-16,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10599,1,HMIS Hospital,Bed,2024-11-17,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10600,1,HMIS Hospital,Bed,2024-11-18,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10601,1,HMIS Hospital,Bed,2024-11-19,5,Orthopedics,,,,50,17,34.0,,,,,,,,,,,,
10602,1,HMIS Hospital,Bed,2024-11-20,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10603,1,HMIS Hospital,Bed,2024-11-21,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10604,1,HMIS Hospital,Bed,2024-11-22,5,Orthopedics,,,,50,8,16.0,,,,,,,,,,,,
10605,1,HMIS Hospital,Bed,2024-11-23,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10606,1,HMIS Hospital,Bed,2024-11-24,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10607,1,HMIS Hospital,Bed,2024-11-25,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10608,1,HMIS Hospital,Bed,2024-11-26,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10609,1,HMIS Hospital,Bed,2024-11-27,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10610,1,HMIS Hospital,Bed,2024-11-28,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10611,1,HMIS Hospital,Bed,2024-11-29,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10612,1,HMIS Hospital,Bed,2024-11-30,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10613,1,HMIS Hospital,Bed,2024-12-01,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10614,1,HMIS Hospital,Bed,2024-12-02,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10615,1,HMIS Hospital,Bed,2024-12-03,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10616,1,HMIS Hospital,Bed,2024-12-04,5,Orthopedics,,,,50,18,36.0,,,,,,,,,,,,
10617,1,HMIS Hospital,Bed,2024-12-05,5,Orthopedics,,,,50,19,38.0,,,,,,,,,,,,
10618,1,HMIS Hospital,Bed,2024-12-06,5,Orthopedics,,,,50,18,36.0,,,,,,,,,,,,
10619,1,HMIS Hospital,Bed,2024-12-07,5,Orthopedics,,,,50,16,32.0,,,,,,,,,,,,
10620,1,HMIS Hospital,Bed,2024-12-08,5,Orthopedics,,,,50,14,28.0,,,,,,,,,,,,
10621,1,HMIS Hospital,Bed,2024-12-09,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10622,1,HMIS Hospital,Bed,2024-12-10,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10623,1,HMIS Hospital,Bed,2024-12-11,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10624,1,HMIS Hospital,Bed,2024-12-12,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10625,1,HMIS Hospital,Bed,2024-12-13,5,Orthopedics,,,,50,16,32.0,,,,,,,,,,,,
10626,1,HMIS Hospital,Bed,2024-12-14,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10627,1,HMIS Hospital,Bed,2024-12-15,5,Orthopedics,,,,50,15,30.0,,,,,,,,,,,,
10628,1,HMIS Hospital,Bed,2024-12-16,5,Orthopedics,,,,50,13,26.0,,,,,,,,,,,,
10629,1,HMIS Hospital,Bed,2024-12-17,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10630,1,HMIS Hospital,Bed,2024-12-18,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10631,1,HMIS Hospital,Bed,2024-12-19,5,Orthopedics,,,,50,12,24.0,,,,,,,,,,,,
10632,1,HMIS Hospital,Bed,2024-12-20,5,Orthopedics,,,,50,11,22.0,,,,,,,,,,,,
10633,1,HMIS Hospital,Bed,2024-12-21,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10634,1,HMIS Hospital,Bed,2024-12-22,5,Orthopedics,,,,50,10,20.0,,,,,,,,,,,,
10635,1,HMIS Hospital,Bed,2024-12-23,5,Orthopedics,,,,50,8,16.0,,,,,,,,,,,,
10636,1,HMIS Hospital,Bed,2024-12-24,5,Orthopedics,,,,50,6,12.0,,,,,,,,,,,,
10637,1,HMIS Hospital,Bed,2024-12-25,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10638,1,HMIS Hospital,Bed,2024-12-26,5,Orthopedics,,,,50,8,16.0,,,,,,,,,,,,
10639,1,HMIS Hospital,Bed,2024-12-27,5,Orthopedics,,,,50,9,18.0,,,,,,,,,,,,
10640,1,HMIS Hospital,Bed,2024-12-28,5,Orthopedics,,,,50,7,14.0,,,,,,,,,,,,
